Name,CBO,NOC,WMC,RFC,SLOC,LCOM,DIT,change
net.sf.jabref.gui.DuplicateSearch.DuplicateCallBack,6,0,4,17,29,53,0,yes
net.sf.jabref.gui.DuplicateSearch.SearcherRunnable,5,0,3,16,26,0,0,no
net.sf.jabref.gui.EntryCustomizationDialog2,48,0,9,759,340,80,0,yes
net.sf.jabref.gui.EntryCustomizationDialog2.DataListener,5,0,4,17,21,0,0,no
net.sf.jabref.gui.EntryCustomizationDialog2.DefaultListener,9,0,1,14,31,0,0,yes
net.sf.jabref.gui.entryeditor.EntryEditor,102,0,36,735,974,91,0,yes
net.sf.jabref.gui.entryeditor.EntryEditor.AutoLinkAction,7,0,2,35,14,0,0,no
net.sf.jabref.gui.entryeditor.EntryEditor.ChangeTypeAction,5,0,2,35,12,0,0,no
net.sf.jabref.gui.entryeditor.EntryEditor.CloseAction,8,0,2,35,16,0,0,no
net.sf.jabref.gui.entryeditor.EntryEditor.DeleteAction,11,0,2,35,17,0,0,yes
net.sf.jabref.gui.entryeditor.EntryEditor.ExternalViewerListener,10,0,1,23,17,0,0,no
net.sf.jabref.gui.entryeditor.EntryEditor.FieldListener,4,0,2,18,10,0,0,no
net.sf.jabref.gui.entryeditor.EntryEditor.GenerateKeyAction,17,0,2,35,35,50,0,no
net.sf.jabref.gui.entryeditor.EntryEditor.NextEntryAction,10,0,2,35,19,0,0,no
net.sf.jabref.gui.entryeditor.EntryEditor.PrevEntryAction,10,0,2,35,19,0,0,no
net.sf.jabref.gui.entryeditor.EntryEditor.RedoAction,7,0,2,35,9,0,0,no
net.sf.jabref.gui.entryeditor.EntryEditor.SaveDatabaseAction,9,0,2,35,17,0,0,no
net.sf.jabref.gui.entryeditor.EntryEditor.StoreFieldAction,26,0,2,35,119,0,0,yes
net.sf.jabref.gui.entryeditor.EntryEditor.SwitchLeftAction,4,0,2,35,10,0,0,no
net.sf.jabref.gui.entryeditor.EntryEditor.SwitchRightAction,4,0,2,35,10,0,0,no
net.sf.jabref.gui.entryeditor.EntryEditor.TabListener,3,0,1,14,13,0,0,no
net.sf.jabref.gui.entryeditor.EntryEditor.TypeButton,3,0,1,809,11,0,0,no
net.sf.jabref.gui.entryeditor.EntryEditor.TypeLabel,7,0,2,729,31,0,0,no
net.sf.jabref.gui.entryeditor.EntryEditor.UndoAction,7,0,2,35,9,0,0,no
net.sf.jabref.gui.entryeditor.EntryEditorTab,44,0,20,33,268,85,0,yes
net.sf.jabref.gui.entryeditor.EntryEditorTabFocusListener,14,0,3,16,65,22,0,no
net.sf.jabref.gui.entryeditor.EntryEditorTabList,6,0,5,18,42,50,0,no
net.sf.jabref.gui.entryeditor.EntryEditorTest,14,0,2,15,30,0,0,no
net.sf.jabref.gui.entryeditor.FieldExtraComponents,32,0,10,23,156,90,0,no
net.sf.jabref.gui.entryeditor.SimpleUrlDragDrop,18,0,6,19,44,72,0,no
net.sf.jabref.gui.EntryMarker,15,0,4,17,128,68,0,yes
net.sf.jabref.gui.EntryTypeDialog,29,0,6,756,101,75,0,no
net.sf.jabref.gui.EntryTypeDialog.CancelAction,3,0,2,35,8,0,0,no
net.sf.jabref.gui.EntryTypeDialog.TypeButton,3,0,2,810,11,0,0,no
net.sf.jabref.gui.EntryTypeList,18,0,8,724,88,37,1,yes
net.sf.jabref.gui.FetcherPreviewDialog,28,0,9,759,214,73,0,no
net.sf.jabref.gui.FetcherPreviewDialog.EntryTable,10,0,5,894,29,80,0,yes
net.sf.jabref.gui.FetcherPreviewDialog.EntryTableFormat,5,0,3,16,21,0,0,no
net.sf.jabref.gui.FetcherPreviewDialog.PreviewRenderer,4,0,1,14,10,0,0,yes
net.sf.jabref.gui.FetcherPreviewDialog.TableEntry,2,0,4,17,18,58,0,no
net.sf.jabref.gui.FieldContentSelector,21,0,3,691,101,33,0,no
net.sf.jabref.gui.fieldeditors.contextmenu.CaseChangeMenu,6,0,1,909,11,0,0,no
net.sf.jabref.gui.fieldeditors.contextmenu.ConversionMenu,4,0,1,909,17,0,0,no
net.sf.jabref.gui.fieldeditors.contextmenu.FieldTextMenu,15,0,8,21,68,66,0,no
net.sf.jabref.gui.fieldeditors.contextmenu.FieldTextMenu.ReplaceAction,7,0,2,35,14,0,0,no
net.sf.jabref.gui.fieldeditors.FieldEditorFocusListener,6,0,2,15,18,0,0,no
net.sf.jabref.gui.fieldeditors.FieldNameLabel,7,0,2,729,17,0,0,no
net.sf.jabref.gui.fieldeditors.FileListEditor,48,0,30,919,382,87,0,no
net.sf.jabref.gui.fieldeditors.FileListEditor.TableClickListener,7,0,4,26,32,0,0,no
net.sf.jabref.gui.fieldeditors.FileListEditorTransferHandler,20,1,5,40,91,65,0,no
net.sf.jabref.gui.fieldeditors.HtmlTransferable,5,0,4,17,35,62,0,no
net.sf.jabref.gui.fieldeditors.JTextAreaWithHighlighting,22,1,7,828,97,80,0,no
net.sf.jabref.gui.fieldeditors.PreviewPanelTransferHandler,16,0,3,43,27,66,1,no
net.sf.jabref.gui.fieldeditors.TextArea,14,0,18,846,91,86,1,no
net.sf.jabref.gui.fieldeditors.TextField,21,0,20,844,128,88,0,no
net.sf.jabref.gui.FieldSetComponent,35,1,17,716,237,81,0,no
net.sf.jabref.gui.FieldWeightDialog,15,0,4,754,76,62,0,yes
net.sf.jabref.gui.FieldWeightDialog.SliderInfo,1,0,1,14,8,0,0,no
net.sf.jabref.gui.FileDialogs,13,0,9,22,113,0,0,yes
net.sf.jabref.gui.FileHistoryMenu,13,0,6,914,66,41,0,yes
net.sf.jabref.gui.FileListEntry,3,0,9,22,36,55,0,no
net.sf.jabref.gui.FileListEntryEditor,40,0,13,26,261,83,0,no
net.sf.jabref.gui.FileListEntryEditor.BrowseListener,15,0,2,15,24,0,0,no
net.sf.jabref.gui.FileListTableModel,19,0,17,47,191,47,0,no
net.sf.jabref.gui.FindUnlinkedFilesDialog,62,0,25,775,696,90,0,yes
net.sf.jabref.gui.FindUnlinkedFilesDialog.BibtexEntryTypeWrapper,4,0,2,15,13,0,0,no
net.sf.jabref.gui.FindUnlinkedFilesDialog.CheckableTreeNode,2,0,5,74,24,50,0,yes
net.sf.jabref.gui.FindUnlinkedFilesDialog.CheckboxTreeCellRenderer,14,0,1,772,26,0,0,no
net.sf.jabref.gui.FindUnlinkedFilesDialog.FileNodeWrapper,3,0,3,16,15,50,0,no
net.sf.jabref.gui.GenFieldsCustomizer,39,0,6,756,138,80,0,no
net.sf.jabref.gui.GenFieldsCustomizer_cancel_actionAdapter,3,0,2,15,9,0,0,no
net.sf.jabref.gui.GenFieldsCustomizer_ok_actionAdapter,3,0,2,15,9,0,0,no
net.sf.jabref.gui.GenFieldsCustomizer_revert_actionAdapter,3,0,2,15,9,0,0,no
net.sf.jabref.gui.GlazedEntrySorter,7,0,3,16,30,0,0,no
net.sf.jabref.gui.GlobalFocusListener,5,0,4,17,18,25,0,no
net.sf.jabref.gui.GroupAddRemoveDialog,34,0,6,19,152,58,0,no
net.sf.jabref.gui.GroupAddRemoveDialog.AddRemoveGroupTreeCellRenderer,6,0,1,777,13,0,1,no
net.sf.jabref.gui.GroupAddRemoveDialog.SelectionListener,7,0,1,14,7,0,0,no
net.sf.jabref.gui.GUIGlobals,26,0,3,16,156,96,0,no
net.sf.jabref.gui.help.HelpAction,14,0,10,46,57,63,1,no
net.sf.jabref.gui.help.HelpContent,15,0,8,865,116,60,0,no
net.sf.jabref.gui.help.HelpDialog,25,0,4,754,102,31,0,no
net.sf.jabref.gui.help.HelpDialog.BackAction,6,0,2,35,9,0,0,no
net.sf.jabref.gui.help.HelpDialog.CloseAction,4,0,2,35,9,0,0,no
net.sf.jabref.gui.help.HelpDialog.ContentsAction,9,0,2,35,9,0,0,no
net.sf.jabref.gui.help.HelpDialog.ForwardAction,6,0,2,35,9,0,0,no
net.sf.jabref.gui.help.HTMLParagraphView,3,0,2,182,21,100,0,no
net.sf.jabref.gui.help.HTMLParagraphView.HTMLFlowStrategy,4,0,1,26,10,0,0,no
net.sf.jabref.gui.help.LargeHTMLEditorKit,3,1,1,77,112,0,0,no
net.sf.jabref.gui.help.LargeHTMLEditorKit.HTMLBlockView,13,0,9,158,73,0,0,no
net.sf.jabref.gui.help.LargeHTMLEditorKit.MyViewFactory,13,0,1,16,30,0,0,no
net.sf.jabref.gui.help.MyEditorKit,6,0,1,78,46,0,1,no
net.sf.jabref.gui.help.MyEditorKit.MyNextVisualPositionAction,9,0,2,39,24,0,0,no
net.sf.jabref.gui.IconTheme,14,0,3,16,208,86,0,yes
net.sf.jabref.gui.IconTheme.FontBasedIcon,10,0,8,21,45,29,0,yes
net.sf.jabref.gui.ImportInspectionDialog,80,0,21,771,1005,92,0,yes
net.sf.jabref.gui.ImportInspectionDialog.AddToGroupAction,9,0,2,35,19,0,0,yes
net.sf.jabref.gui.ImportInspectionDialog.AttachFile,9,0,2,844,24,0,0,yes
net.sf.jabref.gui.ImportInspectionDialog.AttachUrl,7,0,2,844,24,0,0,yes
net.sf.jabref.gui.ImportInspectionDialog.AutoSetLinks,12,0,2,844,40,0,0,no
net.sf.jabref.gui.ImportInspectionDialog.CancelListener,6,0,1,14,7,0,0,no
net.sf.jabref.gui.ImportInspectionDialog.DeleteListener,6,0,2,35,8,0,0,no
net.sf.jabref.gui.ImportInspectionDialog.DeselectDuplicatesButtonListener,5,0,1,14,10,0,0,no
net.sf.jabref.gui.ImportInspectionDialog.DownloadFile,13,0,3,845,45,33,0,yes
net.sf.jabref.gui.ImportInspectionDialog.EntrySelectionListener,5,0,1,14,14,0,0,no
net.sf.jabref.gui.ImportInspectionDialog.EntryTable,12,0,5,894,31,80,0,yes
net.sf.jabref.gui.ImportInspectionDialog.EntryTableFormat,14,0,3,16,58,0,0,yes
net.sf.jabref.gui.ImportInspectionDialog.GenerateListener,4,0,1,14,7,0,0,no
net.sf.jabref.gui.ImportInspectionDialog.LinkLocalFile,10,0,3,845,44,33,0,yes
net.sf.jabref.gui.ImportInspectionDialog.OkListener,30,0,1,14,104,0,0,yes
net.sf.jabref.gui.ImportInspectionDialog.SelectionButton,6,0,2,15,12,0,0,yes
net.sf.jabref.gui.ImportInspectionDialog.StopListener,3,0,1,14,6,0,0,no
net.sf.jabref.gui.ImportInspectionDialog.TableClickListener,22,0,10,23,161,0,0,yes
net.sf.jabref.gui.JabRefFrame,149,0,58,782,1670,96,0,yes
net.sf.jabref.gui.JabRefFrame.BibtexKeyPatternAction,7,0,2,38,16,50,1,yes
net.sf.jabref.gui.JabRefFrame.ChangeTabAction,8,0,2,38,21,0,1,no
net.sf.jabref.gui.JabRefFrame.CloseAction,7,0,2,38,10,0,1,no
net.sf.jabref.gui.JabRefFrame.CloseAllDatabasesAction,6,0,1,37,8,0,1,no
net.sf.jabref.gui.JabRefFrame.CloseDatabaseAction,9,0,2,38,11,0,1,no
net.sf.jabref.gui.JabRefFrame.CloseOtherDatabasesAction,6,0,1,37,11,0,1,no
net.sf.jabref.gui.JabRefFrame.CustomizeEntryTypeAction,8,0,2,38,10,0,1,no
net.sf.jabref.gui.JabRefFrame.CustomizeExportsAction,6,0,2,38,9,0,1,no
net.sf.jabref.gui.JabRefFrame.CustomizeImportsAction,6,0,2,38,9,0,1,no
net.sf.jabref.gui.JabRefFrame.DatabasePropertiesAction,6,0,2,38,14,50,1,yes
net.sf.jabref.gui.JabRefFrame.DecreaseTableFontSizeAction,11,0,2,38,18,0,1,no
net.sf.jabref.gui.JabRefFrame.EditAction,12,0,2,38,17,0,1,no
net.sf.jabref.gui.JabRefFrame.GeneralAction,9,1,8,44,52,0,1,yes
net.sf.jabref.gui.JabRefFrame.GenFieldsCustomizationAction,7,0,2,38,10,0,1,no
net.sf.jabref.gui.JabRefFrame.IncreaseTableFontSizeAction,11,0,2,38,15,0,1,no
net.sf.jabref.gui.JabRefFrame.LoadSessionAction,9,0,2,38,40,50,1,yes
net.sf.jabref.gui.JabRefFrame.MyGlassPane,2,0,2,701,13,0,0,no
net.sf.jabref.gui.JabRefFrame.SaveSessionAction,17,0,2,38,43,0,1,yes
net.sf.jabref.gui.JabRefFrame.SelectKeysAction,15,0,2,35,13,0,0,no
net.sf.jabref.gui.JabRefFrame.ShowPrefsAction,6,0,2,38,11,0,1,no
net.sf.jabref.gui.JabRefFrame.ToolBar,8,0,2,722,25,0,0,yes
net.sf.jabref.gui.journals.AbbreviateAction,10,0,4,22,43,33,1,no
net.sf.jabref.gui.journals.JournalAbbreviationsUtil,4,0,1,14,18,0,0,no
net.sf.jabref.gui.journals.ManageJournalsAction,7,0,2,38,15,0,1,no
net.sf.jabref.gui.journals.ManageJournalsPanel,45,0,8,707,517,73,0,yes
net.sf.jabref.gui.journals.ManageJournalsPanel.AbbreviationsTableModel,16,0,11,41,90,68,0,no
net.sf.jabref.gui.journals.ManageJournalsPanel.BrowseAction,11,0,2,35,23,0,0,no
net.sf.jabref.gui.journals.ManageJournalsPanel.DownloadAction,16,0,2,35,30,0,0,no
net.sf.jabref.gui.journals.ManageJournalsPanel.ExternalFileEntry,12,0,5,18,61,66,0,no
net.sf.jabref.gui.journals.ManageJournalsPanel.JournalEntry,2,0,2,15,11,25,0,no
net.sf.jabref.gui.journals.UnabbreviateAction,10,0,4,22,41,25,1,no
net.sf.jabref.gui.journals.UndoableAbbreviator,8,0,3,16,35,33,0,no
net.sf.jabref.gui.journals.UndoableUnabbreviator,8,0,2,15,27,0,0,no
net.sf.jabref.gui.keyboard.KeyBindingPreferences,14,0,6,19,71,55,0,yes
net.sf.jabref.gui.keyboard.KeyBindingRepository,8,0,13,26,54,53,0,no
net.sf.jabref.gui.keyboard.KeyBindingsDialog,24,0,4,754,91,57,0,no
net.sf.jabref.gui.keyboard.KeyBindingsListener,8,0,2,19,43,0,0,no
net.sf.jabref.gui.keyboard.KeyBindingTable,3,0,3,892,12,0,0,no
net.sf.jabref.gui.keyboard.KeyBindingTableModel,8,0,9,39,44,55,0,no
net.sf.jabref.gui.labelPattern.LabelPatternPanel,26,1,8,707,186,70,0,no
net.sf.jabref.gui.labelPattern.ResolveDuplicateLabelDialog,27,0,4,17,83,56,0,no
net.sf.jabref.gui.labelPattern.SearchFixDuplicateLabels,16,0,4,22,67,25,1,no
net.sf.jabref.gui.maintable.MainTable,54,0,41,930,521,93,0,yes
net.sf.jabref.gui.maintable.MainTableColumn,12,7,11,24,83,54,0,no
net.sf.jabref.gui.maintable.MainTableFormat,14,0,7,20,89,75,0,yes
net.sf.jabref.gui.maintable.MainTableNameFormatter,4,0,1,14,25,0,0,yes
net.sf.jabref.gui.maintable.MainTableSelectionListener,40,0,24,37,386,85,0,yes
net.sf.jabref.gui.maintable.PersistenceTableColumnListener,14,0,7,20,57,78,0,yes
net.sf.jabref.gui.maintable.PreventDraggingJTableHeader,11,0,7,735,69,64,0,yes
net.sf.jabref.gui.maintable.SpecialMainTableColumns,14,0,2,15,131,100,0,yes
net.sf.jabref.gui.menus.ChangeEntryTypeMenu,22,0,4,17,48,87,0,no
net.sf.jabref.gui.menus.help.DonateAction,12,0,2,35,18,50,0,no
net.sf.jabref.gui.menus.help.ForkMeOnGitHubAction,11,0,2,35,17,0,0,no
net.sf.jabref.gui.MergeDialog,23,0,10,760,87,85,0,no
net.sf.jabref.gui.MergeDialog_Cancel_actionAdapter,3,0,2,15,9,0,0,no
net.sf.jabref.gui.MergeDialog_ok_actionAdapter,3,0,2,15,9,0,0,no
net.sf.jabref.gui.mergeentries.MergeEntries,39,0,6,19,283,64,0,yes
net.sf.jabref.gui.mergeentries.MergeEntriesDialog,18,0,3,753,86,41,0,yes
net.sf.jabref.gui.mergeentries.MergeEntryDOIDialog,21,0,3,753,98,44,0,yes
net.sf.jabref.gui.net.MonitoredURLDownload,3,0,1,14,10,0,0,no
net.sf.jabref.gui.OpenFileFilter,5,0,8,24,80,68,0,no
net.sf.jabref.gui.ParserResultWarningDialog,11,0,2,15,36,0,0,yes
net.sf.jabref.gui.PdfPreviewPanel,21,0,5,704,86,53,0,no
net.sf.jabref.gui.PreambleEditor,27,0,5,755,151,68,0,no
net.sf.jabref.gui.PreambleEditor.CloseAction,7,0,2,35,11,0,0,no
net.sf.jabref.gui.PreambleEditor.FieldListener,6,0,1,17,7,0,0,no
net.sf.jabref.gui.PreambleEditor.RedoAction,8,0,2,35,13,0,0,no
net.sf.jabref.gui.PreambleEditor.StoreFieldAction,11,0,2,35,36,0,0,no
net.sf.jabref.gui.PreambleEditor.UndoAction,8,0,2,35,13,0,0,no
net.sf.jabref.gui.preftabs.AdvancedTab,34,0,7,706,196,63,0,yes
net.sf.jabref.gui.preftabs.AppearancePrefsTab,20,0,6,705,149,53,0,yes
net.sf.jabref.gui.preftabs.EntryEditorPrefsTab,25,0,6,705,208,48,0,no
net.sf.jabref.gui.preftabs.ExternalTab,26,0,6,705,174,53,0,yes
net.sf.jabref.gui.preftabs.FileSortTab,19,0,5,704,320,46,0,yes
net.sf.jabref.gui.preftabs.FileTab,24,0,8,707,198,64,0,yes
net.sf.jabref.gui.preftabs.FontSelector,4,0,4,812,48,75,0,no
net.sf.jabref.gui.preftabs.FontSelector.ActionHandler,6,0,1,14,6,0,0,yes
net.sf.jabref.gui.preftabs.FontSelectorDialog.ActionHandler,4,0,1,14,9,0,0,yes
net.sf.jabref.gui.preftabs.FontSelectorDialog.ListHandler,7,0,1,14,25,0,0,yes
net.sf.jabref.gui.preftabs.GeneralTab,26,0,5,704,202,40,0,no
net.sf.jabref.gui.preftabs.GroupsPrefsTab,11,0,5,704,107,40,0,no
net.sf.jabref.gui.preftabs.ImportSettingsTab,18,0,6,705,136,62,0,no
net.sf.jabref.gui.preftabs.LabelPatternPrefTab,17,0,6,713,117,53,1,yes
net.sf.jabref.gui.preftabs.NameFormatterTab,29,0,6,705,234,66,0,yes
net.sf.jabref.gui.preftabs.NameFormatterTab.AddRowAction,12,0,2,35,27,0,0,yes
net.sf.jabref.gui.preftabs.NameFormatterTab.DeleteRowAction,10,0,2,35,23,0,0,no
net.sf.jabref.gui.preftabs.NameFormatterTab.TableRow,2,0,3,16,14,66,0,yes
net.sf.jabref.gui.preftabs.NetworkTab,17,0,6,705,147,46,0,yes
net.sf.jabref.gui.preftabs.PreferencesDialog,38,0,2,752,191,50,0,yes
net.sf.jabref.gui.preftabs.PreferencesDialog.CancelAction,3,0,2,35,8,0,0,no
net.sf.jabref.gui.preftabs.PreferencesDialog.OkAction,5,0,2,35,40,0,0,no
net.sf.jabref.gui.preftabs.PreviewPrefsTab,23,0,6,705,216,78,0,no
net.sf.jabref.gui.preftabs.TableColumnsTab,39,0,5,704,601,51,0,yes
net.sf.jabref.gui.preftabs.TableColumnsTab.AbstractMoveRowAction,5,2,2,35,15,0,0,no
net.sf.jabref.gui.preftabs.TableColumnsTab.AddRowAction,13,0,2,35,27,0,0,no
net.sf.jabref.gui.preftabs.TableColumnsTab.DeleteRowAction,10,0,2,35,26,0,0,no
net.sf.jabref.gui.preftabs.TableColumnsTab.MoveRowDownAction,11,0,2,37,27,0,1,no
net.sf.jabref.gui.preftabs.TableColumnsTab.MoveRowUpAction,10,0,2,37,26,0,1,no
net.sf.jabref.gui.preftabs.TableColumnsTab.TableRow,2,0,3,16,16,0,0,yes
net.sf.jabref.gui.preftabs.TableColumnsTab.UpdateOrderAction,12,0,2,35,32,0,0,yes
net.sf.jabref.gui.preftabs.TableColumnsTab.UpdateWidthsAction,14,0,2,35,34,0,0,yes
net.sf.jabref.gui.preftabs.TablePrefsTab,19,0,5,704,234,44,0,no
net.sf.jabref.gui.preftabs.XmpPrefsTab,23,0,5,704,171,64,0,no
net.sf.jabref.gui.preftabs.XmpPrefsTab.AddRowAction,10,0,2,35,27,0,0,yes
net.sf.jabref.gui.preftabs.XmpPrefsTab.DeleteRowAction,10,0,2,35,25,0,0,no
net.sf.jabref.gui.PreviewPanel,39,0,17,716,211,88,0,no
net.sf.jabref.gui.PreviewPanel.CloseAction,8,0,2,35,9,0,0,no
net.sf.jabref.gui.PreviewPanel.PrintAction,9,0,2,35,25,0,0,no
net.sf.jabref.gui.remote.JabRefMessageHandler,7,0,2,15,17,0,0,no
net.sf.jabref.gui.renderer.CompleteRenderer,3,0,3,752,11,0,1,no
net.sf.jabref.gui.renderer.GeneralRenderer,5,2,6,749,60,50,0,no
net.sf.jabref.gui.renderer.IncompleteRenderer,5,0,3,752,12,0,1,no
net.sf.jabref.gui.ReplaceStringDialog,29,0,6,756,168,80,0,no
net.sf.jabref.gui.RightClickMenu,51,0,11,772,280,80,0,yes
net.sf.jabref.gui.RightClickMenu.GeneralAction,7,4,3,36,18,0,0,no
net.sf.jabref.gui.search.GlobalSearchWorker,15,0,3,21,25,41,1,yes
net.sf.jabref.gui.search.JSearchTextField,12,0,6,830,43,33,0,no
net.sf.jabref.gui.search.JTextFieldChangeListenerUtil,6,0,1,14,36,0,0,no
net.sf.jabref.gui.search.MatchesHighlighter,5,0,1,14,23,0,0,no
net.sf.jabref.gui.search.MatchesHighlighterTest,11,0,7,20,39,0,0,no
net.sf.jabref.gui.search.SearchBar,49,0,17,716,209,80,0,no
net.sf.jabref.gui.search.SearchResultsDialog,45,0,8,21,315,82,0,no
net.sf.jabref.gui.search.SearchResultsDialog.EntrySelectionListener,8,0,1,14,17,0,0,no
net.sf.jabref.gui.search.SearchResultsDialog.EntryTableFormat,15,0,5,18,65,0,0,no
net.sf.jabref.gui.search.SearchResultsDialog.TableClickListener,18,0,4,26,85,0,0,no
net.sf.jabref.gui.search.SearchWorker,18,0,3,21,50,33,1,no
net.sf.jabref.gui.SidePane,11,0,5,704,46,60,0,no
net.sf.jabref.gui.SidePaneComponent,19,4,9,22,69,74,1,yes
net.sf.jabref.gui.SidePaneComponent.CloseButtonListener,3,0,1,14,5,0,0,no
net.sf.jabref.gui.SidePaneComponent.DownButtonListener,3,0,1,14,5,0,0,no
net.sf.jabref.gui.SidePaneComponent.UpButtonListener,3,0,1,14,5,0,0,no
net.sf.jabref.gui.SidePaneManager,24,0,20,33,194,80,0,yes
net.sf.jabref.gui.SidePaneManager.PreferredIndexSort,5,0,2,15,11,0,0,no
net.sf.jabref.gui.StringDialog,37,0,6,756,339,75,0,yes
net.sf.jabref.gui.StringDialog.CloseAction,6,0,2,35,13,50,0,yes
net.sf.jabref.gui.StringDialog.NewStringAction,15,0,2,35,41,0,0,yes
net.sf.jabref.gui.StringDialog.RedoAction,9,0,2,35,12,0,0,no
net.sf.jabref.gui.StringDialog.RemoveStringAction,15,0,2,35,33,0,0,yes
net.sf.jabref.gui.StringDialog.SaveDatabaseAction,6,0,2,35,12,0,0,yes
net.sf.jabref.gui.StringDialog.StringTable,15,0,2,891,23,0,0,yes
net.sf.jabref.gui.StringDialog.StringTableModel,12,0,7,37,68,71,0,yes
net.sf.jabref.gui.StringDialog.UndoAction,9,0,2,35,12,0,0,no
net.sf.jabref.gui.TransferableBibtexEntry,11,0,4,17,39,37,0,no
net.sf.jabref.gui.undo.CountingUndoManager,3,0,6,70,32,44,0,no
net.sf.jabref.gui.undo.NamedCompound,3,0,6,47,27,50,0,no
net.sf.jabref.gui.undo.UndoableChangeType,4,0,5,31,29,53,0,no
net.sf.jabref.gui.undo.UndoableFieldChange,7,0,7,33,57,65,0,no
net.sf.jabref.gui.undo.UndoableInsertEntry,7,0,5,31,36,46,0,yes
net.sf.jabref.gui.undo.UndoableInsertString,8,0,5,31,37,40,0,no
net.sf.jabref.gui.undo.UndoableKeyChange,4,0,7,33,40,71,0,no
net.sf.jabref.gui.undo.UndoablePreambleChange,5,0,5,31,35,50,0,no
net.sf.jabref.gui.undo.UndoableRemoveEntry,7,0,5,31,36,46,0,yes
net.sf.jabref.gui.undo.UndoableRemoveString,8,0,5,31,37,40,0,no
net.sf.jabref.gui.undo.UndoableStringChange,5,0,5,31,50,40,0,no
net.sf.jabref.gui.UrlDragDrop,28,0,6,19,117,70,0,yes
net.sf.jabref.gui.UrlDragDrop.JOptionChoice,2,0,3,16,15,33,0,yes
net.sf.jabref.gui.util.FirstColumnComparator,3,0,2,15,18,0,0,no
net.sf.jabref.gui.util.FocusRequester,4,0,2,15,16,25,0,no
net.sf.jabref.gui.util.IconComparator,4,0,2,15,30,0,0,no
net.sf.jabref.gui.util.IsMarkedComparator,3,0,1,14,6,0,0,no
net.sf.jabref.gui.util.PositionWindow,14,0,4,17,62,25,0,no
net.sf.jabref.gui.util.PositionWindowTest,7,0,1,14,18,0,0,no
net.sf.jabref.gui.util.RankingFieldComparator,4,0,1,14,25,0,0,no
net.sf.jabref.gui.VerticalLabelUI,14,0,13,65,91,91,0,yes
net.sf.jabref.gui.WaitForSaveOperation,17,0,4,17,54,43,0,no
net.sf.jabref.gui.worker.AbstractWorker,2,24,5,18,19,60,0,no
net.sf.jabref.gui.worker.MarkEntriesAction,18,0,5,23,60,55,1,yes
net.sf.jabref.gui.worker.SendAsEMailAction,23,0,3,21,75,33,1,no
net.sf.jabref.gui.WrapLayout,10,0,7,39,81,0,0,yes
net.sf.jabref.importer.AppendDatabaseAction,38,0,4,17,131,33,0,yes
net.sf.jabref.importer.AutosaveStartupPrompter,17,0,2,15,72,0,0,yes
net.sf.jabref.importer.CheckForNewEntryTypesAction,14,0,2,15,33,0,0,yes
net.sf.jabref.importer.CustomImportList,7,0,6,74,114,66,0,yes
net.sf.jabref.importer.DatabaseFileLookup,17,0,3,16,48,50,0,yes
net.sf.jabref.importer.DatabaseFileLookupTest,31,0,9,22,126,72,0,yes
net.sf.jabref.importer.EntryFromExternalFileCreator,6,0,4,29,20,0,1,no
net.sf.jabref.importer.EntryFromFileCreator,18,2,12,25,90,66,0,yes
net.sf.jabref.importer.EntryFromFileCreatorManager,23,0,7,20,119,42,0,yes
net.sf.jabref.importer.EntryFromFileCreatorManagerTest,12,0,2,15,38,0,0,no
net.sf.jabref.importer.EntryFromPDFCreator,21,0,7,32,72,0,1,no
net.sf.jabref.importer.EntryFromPDFCreatorTest,8,0,3,16,22,33,0,no
net.sf.jabref.importer.fetcher.ACMPortalFetcher,54,0,18,31,306,91,0,yes
net.sf.jabref.importer.fetcher.ADSFetcher,26,0,8,21,105,0,0,no
net.sf.jabref.importer.fetcher.BibsonomyScraper,14,0,1,14,24,0,0,yes
net.sf.jabref.importer.fetcher.CiteSeerXFetcher,21,0,8,21,105,86,0,yes
net.sf.jabref.importer.fetcher.CrossRef,6,0,1,14,27,0,0,no
net.sf.jabref.importer.fetcher.DBLPFetcher,19,0,6,19,89,77,0,yes
net.sf.jabref.importer.fetcher.DBLPHelper,5,0,3,16,42,66,0,yes
net.sf.jabref.importer.fetcher.DBLPHelper.DBLPQueryCleaner,1,0,1,14,10,0,0,yes
net.sf.jabref.importer.fetcher.DiVAtoBibTeXFetcher,24,0,5,18,73,80,0,yes
net.sf.jabref.importer.fetcher.DOAJFetcher,13,0,6,19,90,80,0,yes
net.sf.jabref.importer.fetcher.DOItoBibTeXFetcher,24,0,6,19,88,83,0,yes
net.sf.jabref.importer.fetcher.EntryFetchers,18,0,2,15,24,50,0,no
net.sf.jabref.importer.fetcher.GeneralFetcher,44,0,7,29,220,79,2,yes
net.sf.jabref.importer.fetcher.GeneralFetcher.EntryFetcherComparator,3,0,1,14,5,0,0,no
net.sf.jabref.importer.fetcher.GeneralFetcher.FetcherAction,13,0,2,35,18,0,0,no
net.sf.jabref.importer.fetcher.GoogleScholarFetcher,34,0,14,27,223,89,0,yes
net.sf.jabref.importer.fetcher.GVKFetcher,23,0,8,21,120,68,0,yes
net.sf.jabref.importer.fetcher.GVKParser,19,0,7,20,336,85,0,yes
net.sf.jabref.importer.fetcher.GVKParserTest,13,0,5,18,47,0,0,yes
net.sf.jabref.importer.fetcher.IEEEXploreFetcher,40,0,10,23,349,88,0,yes
