Name,CBO,NOC,WMC,RFC,SLOC,DIT,LCOM,Change
org.apache.giraph.utils.ExtendedByteArrayDataOutput,8,0,19,53,99,0,60,yes
org.apache.giraph.utils.FileUtils,9,0,9,22,71,0,0,yes
org.apache.giraph.utils.FileUtils.DeletingVisitor,2,0,1,14,9,0,0,yes
org.apache.giraph.utils.IncreasingBitSet,4,0,6,19,50,0,44,no
org.apache.giraph.utils.InMemoryVertexInputFormat,9,0,4,21,53,2,50,yes
org.apache.giraph.utils.InMemoryVertexInputFormat.InMemoryVertexReader,5,0,5,25,27,2,60,yes
org.apache.giraph.utils.InternalVertexRunner,19,0,5,18,173,0,70,yes
org.apache.giraph.utils.InternalVertexRunner.InternalZooKeeper,5,0,2,15,17,1,0,yes
org.apache.giraph.utils.IntPair,0,0,5,18,20,0,40,no
org.apache.giraph.utils.JMap,13,0,4,17,31,0,75,yes
org.apache.giraph.utils.JMapHistoDumper,8,0,9,22,55,0,82,yes
org.apache.giraph.utils.LoggerUtils,3,0,4,17,27,0,0,no
org.apache.giraph.utils.LogStacktraceCallable,3,0,2,15,17,0,25,no
org.apache.giraph.utils.MasterLoggingAggregator,9,0,6,19,49,0,70,no
org.apache.giraph.utils.MathUtils,2,0,3,16,14,0,0,no
org.apache.giraph.utils.MemoryUtils,5,0,7,20,33,0,0,no
org.apache.giraph.utils.MockUtils,13,0,4,17,94,0,0,no
org.apache.giraph.utils.PairList,2,0,7,20,42,0,50,no
org.apache.giraph.utils.PairList.Iterator,2,0,4,17,15,0,0,no
org.apache.giraph.utils.ProgressableUtils,19,0,8,21,178,0,81,yes
org.apache.giraph.utils.ProgressableUtils.ChannelFutureWaitable,3,0,3,18,13,1,0,no
org.apache.giraph.utils.ProgressableUtils.ChannelGroupFutureWaitable,3,0,3,18,14,1,0,no
org.apache.giraph.utils.ProgressableUtils.ExecutorServiceWaitable,4,0,3,18,13,1,0,no
org.apache.giraph.utils.ProgressableUtils.FutureWaitable,7,0,5,18,28,0,19,no
org.apache.giraph.utils.ProgressableUtils.WaitableWithoutResult,4,3,2,15,11,0,0,no
org.apache.giraph.utils.ReflectionUtils,19,0,6,19,101,0,0,yes
org.apache.giraph.utils.TaskIdsPermitsBarrier,8,0,5,18,60,0,60,no
org.apache.giraph.utils.TestGraph,14,0,12,25,72,0,45,yes
org.apache.giraph.utils.TimedLogger,2,0,3,16,21,0,44,no
org.apache.giraph.utils.UnsafeByteArrayInputStream,12,0,21,34,244,0,73,yes
org.apache.giraph.utils.UnsafeByteArrayOutputStream,13,0,25,44,211,0,83,yes
org.apache.giraph.utils.WritableUtils,26,0,20,33,280,0,0,yes
org.apache.giraph.worker.BspServiceWorker,83,0,41,98,1077,1,90,yes
org.apache.giraph.worker.DefaultWorkerContext,3,2,4,28,12,1,0,no
org.apache.giraph.worker.DefaultWorkerObserver,2,0,6,19,24,0,66,yes
org.apache.giraph.worker.EdgeInputSplitsCallable,19,0,2,22,78,1,25,yes
org.apache.giraph.worker.EdgeInputSplitsCallableFactory,8,0,2,15,34,0,0,yes
org.apache.giraph.worker.InputSplitPathOrganizer,11,0,5,18,53,0,53,no
org.apache.giraph.worker.InputSplitsCallable,26,2,7,20,137,0,70,yes
org.apache.giraph.worker.InputSplitsHandler,9,0,4,17,109,0,35,no
org.apache.giraph.worker.VertexInputSplitsCallable,20,0,2,22,88,1,16,yes
org.apache.giraph.worker.VertexInputSplitsCallableFactory,8,0,2,15,34,0,0,yes
org.apache.giraph.worker.WorkerAggregatorHandler,26,0,8,21,193,0,62,yes
org.apache.giraph.worker.WorkerContext,5,9,11,24,31,0,36,yes
org.apache.giraph.worker.WorkerInfo,2,0,2,28,8,1,0,no
org.apache.giraph.yarn.GiraphApplicationMaster,24,0,18,31,402,0,80,yes
org.apache.giraph.yarn.GiraphApplicationMaster.LaunchContainerRunnable,8,0,6,19,75,0,50,yes
org.apache.giraph.yarn.GiraphYarnClient,16,0,19,32,281,1,69,yes
org.apache.giraph.yarn.GiraphYarnTask,16,0,7,20,117,0,65,yes
org.apache.giraph.yarn.TestYarnJob,22,0,7,20,161,0,75,no
org.apache.giraph.yarn.TestYarnJob.InternalZooKeeper,0,0,1,14,4,1,0,no
org.apache.giraph.yarn.YarnUtils,12,0,9,22,130,0,83,yes
org.apache.giraph.zk.GiraphZooKeeperAdmin,18,0,7,20,88,0,71,yes
org.apache.giraph.zk.PredicateLock,12,0,6,19,82,0,62,no
org.apache.giraph.zk.TestPredicateLock,8,0,6,19,87,0,75,no
org.apache.giraph.zk.TestPredicateLock.SignalThread,2,0,2,88,13,0,0,no
org.apache.giraph.zk.TestZooKeeperExt,8,0,6,19,126,0,50,no
org.apache.giraph.zk.TestZooKeeperManager,5,0,1,14,19,0,0,no
org.apache.giraph.zk.ZooKeeperExt,10,0,12,25,281,0,47,no
org.apache.giraph.zk.ZooKeeperExt.PathStat,1,0,3,16,14,0,33,no
org.apache.giraph.zk.ZooKeeperManager,36,0,17,30,649,0,78,yes
org.apache.giraph.zk.ZooKeeperManager.StreamCollector,8,0,4,90,37,0,56,yes
org.apache.hcatalog.mapreduce.HCatUtils,11,0,5,18,86,0,0,no
org.apache.giraph.io.formats.SequenceFileVertexInputFormat.SequenceFileVertexReader,4,0,6,26,26,2,0,yes
org.apache.giraph.utils.MockUtils.MockedEnvironment,3,0,7,20,33,0,64,yes
