name,CBO,NOC,WMC,RFC,SLOC,DIT,LCOM,Change
maven-compat-src-test-java-org-apache-maven-artifact-resolver-filter-AndArtifactFilterTest-AndArtifactFilterTest.java,3,0,2,15,24,1,0,no
maven-core-src-main-java-org-apache-maven-artifact-resolver-filter-CumulativeScopeArtifactFilter-CumulativeScopeArtifactFilter.java,5,0,7,22,61,1,14,yes
maven-core-src-main-java-org-apache-maven-artifact-resolver-filter-ExcludesArtifactFilter-ExcludesArtifactFilter.java,2,0,2,20,12,1,0,no
maven-core-src-main-java-org-apache-maven-artifact-resolver-filter-ExclusionSetFilter-ExclusionSetFilter.java,6,0,5,18,44,0,0,yes
maven-compat-src-test-java-org-apache-maven-artifact-resolver-filter-FilterHashEqualsTest-FilterHashEqualsTest.java,3,0,1,14,16,1,0,no
maven-core-src-main-java-org-apache-maven-artifact-resolver-filter-IncludesArtifactFilter-IncludesArtifactFilter.java,8,1,5,18,47,0,0,yes
maven-compat-src-main-java-org-apache-maven-artifact-resolver-filter-InversionArtifactFilter-InversionArtifactFilter.java,2,0,4,17,34,0,0,no
maven-compat-src-main-java-org-apache-maven-artifact-resolver-filter-OrArtifactFilter-OrArtifactFilter.java,5,0,6,19,49,0,0,yes
maven-compat-src-test-java-org-apache-maven-artifact-resolver-filter-OrArtifactFilterTest-OrArtifactFilterTest.java,3,0,2,15,24,1,0,no
maven-core-src-main-java-org-apache-maven-artifact-resolver-filter-ScopeArtifactFilter-ScopeArtifactFilter.java,2,0,5,20,39,1,19,no
maven-compat-src-test-java-org-apache-maven-artifact-resolver-filter-ScopeArtifactFilterTest-ScopeArtifactFilterTest.java,5,0,6,19,53,1,0,no
maven-compat-src-main-java-org-apache-maven-artifact-resolver-filter-TypeArtifactFilter-TypeArtifactFilter.java,3,0,4,17,34,0,0,no
maven-artifact-src-main-java-org-apache-maven-artifact-resolver-MultipleArtifactsNotFoundException-MultipleArtifactsNotFoundException.java,6,0,5,73,56,2,60,no
maven-core-src-main-java-org-apache-maven-artifact-resolver-ResolutionNode-ResolutionNode.java,13,0,18,31,172,0,78,yes
maven-compat-src-test-java-org-apache-maven-artifact-resolver-TestFileWagon-TestFileWagon.java,4,0,5,18,52,1,60,no
maven-compat-src-test-java-org-apache-maven-artifact-resolver-TestTransferListener-TestTransferListener.java,3,0,2,15,13,1,0,yes
maven-compat-src-main-java-org-apache-maven-artifact-resolver-UnresolvedArtifacts-UnresolvedArtifacts.java,2,0,4,17,26,0,50,no
maven-compat-src-main-java-org-apache-maven-artifact-resolver-WarningResolutionListener-WarningResolutionListener.java,3,0,12,25,48,0,91,no
maven-compat-src-test-java-org-apache-maven-artifact-testutils-TestFileManager-TestFileManager.java,15,0,13,26,130,0,84,yes
maven-compat-src-test-java-org-apache-maven-artifact-transform-TransformationManagerTest-TransformationManagerTest.java,7,0,1,14,14,1,0,no
maven-compat-src-main-java-org-apache-maven-artifact-UnknownRepositoryLayoutException-UnknownRepositoryLayoutException.java,1,0,3,52,19,1,0,no
maven-artifact-src-main-java-org-apache-maven-artifact-versioning-ComparableVersion-ComparableVersion.java,12,0,9,22,332,0,70,no
maven-artifact-src-main-java-org-apache-maven-artifact-versioning-ComparableVersion-IntegerItem.java,3,0,6,19,45,0,55,no
maven-artifact-src-main-java-org-apache-maven-artifact-versioning-ComparableVersion-ListItem.java,4,0,5,101,76,0,0,yes
maven-artifact-src-main-java-org-apache-maven-artifact-versioning-ComparableVersion-StringItem.java,7,0,6,19,70,0,73,no
maven-artifact-src-test-java-org-apache-maven-artifact-versioning-ComparableVersionTest-ComparableVersionTest.java,6,0,11,24,163,1,90,no
maven-artifact-src-main-java-org-apache-maven-artifact-versioning-DefaultArtifactVersion-DefaultArtifactVersion.java,9,0,12,25,168,0,80,no
