Name,CBO,NOC,WMC,RFC,SLOC,DIT,LCOM,change
org.apache.zookeeper.server.quorum.QuorumPeer,66,1,81,170,831,1,96,yes
org.apache.zookeeper.server.quorum.QuorumPeer.QuorumServer,7,0,5,18,64,0,42,yes
org.apache.zookeeper.server.quorum.QuorumPeer.ResponderThread,13,0,2,91,61,1,50,yes
org.apache.zookeeper.server.quorum.QuorumPeerConfig,29,0,22,35,291,0,91,yes
org.apache.zookeeper.server.quorum.QuorumPeerConfig.ConfigException,1,0,2,46,8,0,0,yes
org.apache.zookeeper.server.quorum.QuorumPeerMain,21,1,3,16,80,0,44,yes
org.apache.zookeeper.server.quorum.QuorumPeerMainTest,49,0,16,31,589,2,75,yes
org.apache.zookeeper.server.quorum.QuorumPeerMainTest.Servers,2,0,0,13,4,0,0,yes
org.apache.zookeeper.server.quorum.QuorumPeerTestBase,2,3,1,15,90,1,100,yes
org.apache.zookeeper.server.quorum.QuorumPeerTestBase.MainThread,18,0,7,20,76,0,60,yes
org.apache.zookeeper.server.quorum.QuorumPeerTestBase.TestQPMain,1,0,1,17,6,1,0,no
org.apache.zookeeper.server.quorum.QuorumStats,4,0,4,17,43,0,25,no
org.apache.zookeeper.server.quorum.QuorumZooKeeperServer,8,3,2,84,28,1,0,yes
org.apache.zookeeper.server.quorum.ReadOnlyBean,2,0,2,39,8,1,0,no
org.apache.zookeeper.server.quorum.ReadOnlyRequestProcessor,16,0,4,95,72,2,40,yes
org.apache.zookeeper.server.quorum.ReadOnlyZooKeeperServer,18,0,10,94,87,2,80,yes
org.apache.zookeeper.server.quorum.RemotePeerBean,3,0,4,17,15,0,25,yes
org.apache.zookeeper.server.quorum.SendAckRequestProcessor,7,0,4,17,41,0,37,yes
org.apache.zookeeper.server.quorum.ServerBean,2,1,2,15,9,0,50,no
org.apache.zookeeper.server.quorum.StateSummary,1,0,6,19,29,0,16,no
org.apache.zookeeper.server.quorum.Vote,5,0,14,27,113,0,52,yes
org.apache.zookeeper.server.quorum.WatchLeakTest,38,0,6,19,153,0,72,yes
org.apache.zookeeper.server.quorum.WatchLeakTest.FakeSK,4,0,7,34,30,0,57,yes
org.apache.zookeeper.server.quorum.WatchLeakTest.MyFollower,6,0,1,34,7,2,0,no
org.apache.zookeeper.server.quorum.Zab1_0Test,63,0,28,41,1112,0,88,yes
org.apache.zookeeper.server.quorum.Zab1_0Test.ConversableFollower,4,0,3,36,12,2,33,yes
org.apache.zookeeper.server.quorum.Zab1_0Test.ConversableObserver,4,0,3,34,12,2,33,yes
org.apache.zookeeper.server.quorum.Zab1_0Test.FollowerMockThread,4,0,2,88,25,0,19,yes
org.apache.zookeeper.server.quorum.Zab1_0Test.LeadThread,4,0,2,88,17,0,0,no
org.apache.zookeeper.server.quorum.Zab1_0Test.MockLeader,3,0,2,43,8,1,0,no
org.apache.zookeeper.server.quorum.Zab1_0Test.NullServerCnxnFactory,6,0,13,46,35,1,0,yes
org.apache.zookeeper.server.quorum.Zab1_0Test.TrackerWatcher,4,0,3,16,19,0,0,yes
org.apache.zookeeper.server.Request,14,1,9,22,162,0,88,yes
org.apache.zookeeper.server.RequestProcessor.RequestProcessorException,1,0,1,45,5,0,0,no
org.apache.zookeeper.server.SerializationPerfTest,12,0,10,24,78,1,90,no
org.apache.zookeeper.server.SerializationPerfTest.NullOutputStream,0,0,1,20,4,0,0,no
org.apache.zookeeper.server.ServerCnxn,19,2,38,51,254,0,97,yes
org.apache.zookeeper.server.ServerCnxn.CloseRequestException,1,0,1,49,6,0,100,no
org.apache.zookeeper.server.ServerCnxn.EndOfStreamException,1,0,2,50,8,0,100,yes
org.apache.zookeeper.server.ServerCnxnFactory,27,3,20,33,119,0,93,yes
org.apache.zookeeper.server.ServerCnxnFactoryAccessor,2,0,1,14,5,0,0,no
org.apache.zookeeper.server.ServerConfig,8,0,10,23,47,0,72,yes
org.apache.zookeeper.server.ServerStats,6,0,18,31,97,0,80,yes
org.apache.zookeeper.server.SessionTrackerImpl,23,0,14,105,206,2,77,yes
org.apache.zookeeper.server.SessionTrackerImpl.SessionImpl,0,0,4,17,16,0,65,yes
org.apache.zookeeper.server.SessionTrackerTest,12,0,3,17,80,1,33,no
org.apache.zookeeper.server.SessionTrackerTest.FirstProcessor,6,0,3,110,16,3,33,no
org.apache.zookeeper.server.SnapshotFormatter,23,0,8,21,72,0,0,no
org.apache.zookeeper.server.SyncRequestProcessor,16,1,8,99,135,2,69,yes
org.apache.zookeeper.server.ToStringTest,0,0,1,15,7,1,0,no
org.apache.zookeeper.server.TraceFormatter,12,0,2,15,86,0,0,yes
org.apache.zookeeper.server.UnimplementedRequestProcessor,7,0,2,15,15,0,0,no
org.apache.zookeeper.server.util.KerberosUtil,9,0,1,14,21,0,0,no
org.apache.zookeeper.server.util.OSMXBean,15,0,5,18,98,0,60,yes
org.apache.zookeeper.server.util.PortForwarder,16,0,3,89,155,0,33,no
org.apache.zookeeper.server.util.PortForwarder.PortForwardWorker,11,0,2,15,61,0,0,no
org.apache.zookeeper.server.util.SerializeUtils,16,0,3,16,84,0,66,yes
org.apache.zookeeper.server.util.ZxidUtils,2,0,4,17,14,0,0,no
org.apache.zookeeper.server.WatchManager,16,0,7,20,108,0,42,yes
org.apache.zookeeper.server.ZKDatabase,34,0,37,50,200,0,86,yes
org.apache.zookeeper.server.ZooKeeperCriticalThread,6,8,2,91,15,1,25,yes
org.apache.zookeeper.server.ZooKeeperSaslServer,19,0,5,18,98,0,75,yes
org.apache.zookeeper.server.ZooKeeperServer,70,2,69,82,711,0,93,yes
org.apache.zookeeper.server.ZooKeeperServer.ChangeRecord,5,0,2,15,24,0,9,yes
org.apache.zookeeper.server.ZooKeeperServer.MissingSessionException,1,0,1,49,5,0,100,no
org.apache.zookeeper.server.ZooKeeperServer.ZooKeeperServerListenerImpl,3,0,1,14,7,0,0,no
org.apache.zookeeper.server.ZooKeeperServerBean,8,4,24,37,90,0,66,yes
org.apache.zookeeper.server.ZooKeeperServerMain,16,2,4,17,73,0,50,yes
org.apache.zookeeper.server.ZooKeeperServerMainTest,20,0,8,22,312,1,100,yes
org.apache.zookeeper.server.ZooKeeperServerMainTest.MainThread,12,0,5,91,59,0,53,yes
org.apache.zookeeper.server.ZooKeeperServerMainTest.TestZKSMain,0,0,1,18,4,1,0,yes
org.apache.zookeeper.server.ZooKeeperServerTest,8,0,6,20,88,1,0,no
org.apache.zookeeper.server.ZooKeeperThread,4,14,3,89,21,0,50,yes
org.apache.zookeeper.server.ZooKeeperThreadTest,6,0,1,14,43,0,0,yes
org.apache.zookeeper.server.ZooKeeperThreadTest.MyCriticalThread,6,0,3,94,15,2,0,no
org.apache.zookeeper.server.ZooKeeperThreadTest.MyThread,6,0,3,92,12,1,0,no
org.apache.zookeeper.server.ZooTrace,4,0,6,19,42,0,95,yes
org.apache.zookeeper.server.ZxidRolloverTest,18,0,21,34,253,1,77,yes
org.apache.zookeeper.ServerAdminClient,14,0,10,23,244,0,40,yes
org.apache.zookeeper.Shell,20,1,19,32,248,0,92,yes
org.apache.zookeeper.Shell.ExitCodeException,1,0,2,50,9,0,0,no
org.apache.zookeeper.Shell.ShellCommandExecutor,7,0,9,41,54,1,77,no
org.apache.zookeeper.Shell.ShellTimeoutTimerTask,5,0,2,19,17,0,0,no
org.apache.zookeeper.StatsTrack,5,0,7,20,36,0,64,no
org.apache.zookeeper.test.ACLCountTest,19,0,2,16,60,1,33,no
org.apache.zookeeper.test.ACLRootTest,8,0,1,48,60,2,100,yes
org.apache.zookeeper.test.ACLTest,19,0,3,17,121,1,22,yes
org.apache.zookeeper.test.AsyncHammerTest,11,0,8,22,172,1,58,no
org.apache.zookeeper.test.AsyncHammerTest.HammerThread,14,0,7,93,85,0,67,no
org.apache.zookeeper.test.AsyncOps,0,0,0,13,464,0,0,no
org.apache.zookeeper.test.AsyncOps.ACLCB,9,0,7,26,52,1,64,yes
org.apache.zookeeper.test.AsyncOps.AsyncCB,7,7,6,19,39,0,63,no
org.apache.zookeeper.test.AsyncOps.Children2CB,10,0,12,31,65,1,66,no
org.apache.zookeeper.test.AsyncOps.ChildrenCB,10,0,12,31,65,1,66,no
org.apache.zookeeper.test.AsyncOps.DataCB,7,0,6,25,40,1,41,no
org.apache.zookeeper.test.AsyncOps.StatCB,9,0,13,32,79,1,53,no
org.apache.zookeeper.test.AsyncOps.StringCB,8,0,13,32,65,1,61,no
org.apache.zookeeper.test.AsyncOps.VoidCB,6,0,11,30,50,1,54,yes
org.apache.zookeeper.test.AsyncOpsTest,14,1,32,79,151,2,46,yes
org.apache.zookeeper.test.AsyncTest,19,0,9,23,111,1,77,yes
org.apache.zookeeper.test.AsyncTest.CountdownWatcher,3,0,1,14,7,0,0,no
org.apache.zookeeper.test.AtomicFileOutputStreamTest,9,0,10,24,99,1,40,no
org.apache.zookeeper.test.AuthTest,15,0,5,52,119,2,60,no
org.apache.zookeeper.test.AuthTest.MyWatcher,5,0,1,20,10,1,0,no
org.apache.zookeeper.test.BufferSizeTest,12,0,9,56,80,2,66,no
org.apache.zookeeper.test.ChrootAsyncTest,7,0,1,80,17,3,0,no
org.apache.zookeeper.test.ChrootClientTest,9,0,2,64,21,3,50,no
org.apache.zookeeper.test.ChrootTest,10,0,1,48,85,2,0,no
org.apache.zookeeper.test.ChrootTest.MyWatcher,8,0,3,16,19,0,22,yes
org.apache.zookeeper.test.ClientBase,45,37,33,47,460,1,88,no
org.apache.zookeeper.test.ClientBase.CountdownWatcher,6,11,6,19,50,0,41,yes
org.apache.zookeeper.test.ClientBase.HostPort,1,0,1,14,8,0,0,yes
org.apache.zookeeper.test.ClientBase.NullWatcher,1,0,1,14,3,0,0,yes
org.apache.zookeeper.test.ClientHammerTest,16,0,4,51,180,2,50,no
org.apache.zookeeper.test.ClientHammerTest.BasicHammerThread,7,0,2,89,25,1,0,no
org.apache.zookeeper.test.ClientHammerTest.HammerThread,1,2,1,87,8,0,50,no
org.apache.zookeeper.test.ClientHammerTest.SuperHammerThread,8,0,2,89,29,1,0,yes
org.apache.zookeeper.test.ClientPortBindTest,16,0,2,16,60,1,0,no
org.apache.zookeeper.test.ClientTest,36,1,15,62,570,2,73,yes
org.apache.zookeeper.test.ClientTest.MyWatcher,5,0,1,20,13,1,0,no
org.apache.zookeeper.test.ClientTest.VerifyClientCleanup,6,0,2,88,18,0,25,yes
org.apache.zookeeper.test.ConnectStringParserTest,3,0,5,19,35,1,0,yes
org.apache.zookeeper.test.CreateModeTest,5,0,3,17,43,1,0,yes
org.apache.zookeeper.test.DisconnectableZooKeeper,8,0,4,73,21,1,0,no
org.apache.zookeeper.test.DisconnectedWatcherTest,14,0,4,51,165,2,50,no
org.apache.zookeeper.test.DisconnectedWatcherTest.MyWatcher,4,0,1,20,14,1,0,yes
org.apache.zookeeper.test.EventTypeTest,4,0,2,16,17,1,0,yes
org.apache.zookeeper.test.FLENewEpochTest,15,0,3,17,121,1,43,no
org.apache.zookeeper.test.FLENewEpochTest.LEThread,10,0,2,88,55,0,0,yes
org.apache.zookeeper.test.FLEPredicateTest,10,0,1,15,34,1,0,no
org.apache.zookeeper.test.FLEPredicateTest.MockFLE,2,0,2,35,8,1,0,yes
org.apache.zookeeper.test.FLERestartTest,20,0,4,18,127,1,67,yes
org.apache.zookeeper.test.FLERestartTest.FLERestartThread,11,0,2,88,52,0,16,yes
org.apache.zookeeper.test.FLERestartTest.TestVote,0,0,1,14,6,0,0,yes
org.apache.zookeeper.test.FLETest,22,0,6,20,335,1,65,yes
org.apache.zookeeper.test.FLETest.LEThread,11,0,2,88,111,0,0,yes
org.apache.zookeeper.test.FLETest.TestVote,0,0,1,14,6,0,0,yes
org.apache.zookeeper.test.FLETest.VerifyState,4,0,3,89,28,0,33,yes
org.apache.zookeeper.test.FLEZeroWeightTest,21,0,3,17,110,1,55,yes
org.apache.zookeeper.test.FLEZeroWeightTest.LEThread,7,0,2,88,34,0,16,yes
org.apache.zookeeper.test.FollowerResyncConcurrencyTest,34,0,9,23,407,1,75,yes
org.apache.zookeeper.test.FollowerResyncConcurrencyTest.MyWatcher,4,0,1,20,13,1,0,yes
org.apache.zookeeper.test.FourLetterWordsQuorumTest,8,0,2,61,70,3,50,yes
org.apache.zookeeper.test.FourLetterWordsTest,16,0,9,56,155,2,94,yes
org.apache.zookeeper.test.GetChildren2Test,12,0,4,51,87,2,0,no
org.apache.zookeeper.test.HierarchicalQuorumTest,24,1,8,55,186,2,73,yes
org.apache.zookeeper.test.IntegrityCheck,21,0,13,26,152,0,75,no
org.apache.zookeeper.test.InvalidSnapshotTest,18,0,5,19,60,1,60,yes
org.apache.zookeeper.test.JMXEnv,21,0,9,22,171,0,59,yes
org.apache.zookeeper.test.KeeperStateTest,7,0,4,18,36,1,0,yes
org.apache.zookeeper.test.LENonTerminateTest,23,0,3,17,233,1,38,no
org.apache.zookeeper.test.LENonTerminateTest.LEThread,7,0,2,88,25,0,0,yes
org.apache.zookeeper.test.LENonTerminateTest.MockLeaderElection,26,0,2,19,114,1,0,yes
org.apache.zookeeper.test.LENonTerminateTest.MockQuorumPeer,7,0,2,172,15,2,0,yes
org.apache.zookeeper.test.LETest,15,0,1,15,99,1,60,no
org.apache.zookeeper.test.LETest.LEThread,7,0,2,88,46,0,0,yes
org.apache.zookeeper.test.LoadFromLogTest,36,0,9,23,316,1,61,yes
org.apache.zookeeper.test.MaxCnxnsTest,9,0,2,49,73,2,37,yes
org.apache.zookeeper.test.MaxCnxnsTest.CnxnThread,14,0,2,88,43,0,75,yes
org.apache.zookeeper.test.MultiTransactionTest,35,0,28,75,608,2,72,no
org.apache.zookeeper.test.MultiTransactionTest.HasTriggeredWatcher,3,0,1,14,6,0,0,no
org.apache.zookeeper.test.MultiTransactionTest.MultiResult,1,0,0,13,5,0,0,yes
org.apache.zookeeper.test.MultiTransactionTest.SyncCallback,3,0,1,14,6,0,0,no
org.apache.zookeeper.test.NioNettySuiteBase,4,2,2,15,11,0,0,yes
org.apache.zookeeper.test.NioNettySuiteHammerTest,0,0,0,15,2,1,0,no
org.apache.zookeeper.test.NioNettySuiteTest,0,0,0,15,2,1,0,no
org.apache.zookeeper.test.NullDataTest,12,0,4,51,35,2,50,no
org.apache.zookeeper.test.ObserverHierarchicalQuorumTest,6,0,3,58,13,3,100,yes
org.apache.zookeeper.test.ObserverLETest,9,0,3,17,36,1,16,no
org.apache.zookeeper.test.ObserverQuorumHammerTest,7,0,2,19,14,2,100,no
org.apache.zookeeper.test.ObserverTest,14,0,4,19,131,2,56,yes
org.apache.zookeeper.test.OOMTest,17,0,6,20,105,1,0,no
org.apache.zookeeper.test.OSMXBeanTest,3,0,4,17,36,0,43,yes
org.apache.zookeeper.test.QuorumBase,22,2,12,59,261,2,75,yes
org.apache.zookeeper.test.QuorumHammerTest,7,1,3,17,21,1,58,no
org.apache.zookeeper.test.QuorumQuotaTest,9,0,1,60,30,3,100,yes
org.apache.zookeeper.test.QuorumTest,26,0,14,28,204,1,79,no
org.apache.zookeeper.test.QuorumTest.DiscoWatcher,2,0,1,14,7,0,0,yes
org.apache.zookeeper.test.QuorumUtil,22,0,12,25,172,0,72,no
org.apache.zookeeper.test.QuorumUtil.PeerStruct,2,0,0,13,6,0,0,yes
org.apache.zookeeper.test.QuorumZxidSyncTest,10,0,6,20,123,1,33,no
org.apache.zookeeper.test.ReadOnlyModeTest,26,0,7,21,172,1,14,yes
org.apache.zookeeper.test.RecoveryTest,17,0,2,16,125,1,16,no
org.apache.zookeeper.test.RepeatStartupTest,15,0,1,15,32,1,0,yes
org.apache.zookeeper.test.RestoreCommittedLogTest,16,0,2,16,39,1,50,yes
org.apache.zookeeper.test.SaslAuthDesignatedClientTest,15,0,2,49,63,2,100,yes
org.apache.zookeeper.test.SaslAuthDesignatedServerTest,13,0,1,48,50,2,33,no
org.apache.zookeeper.test.SaslAuthDesignatedServerTest.MyWatcher,6,0,2,21,19,1,0,no
org.apache.zookeeper.test.SaslAuthFailDesignatedClientTest,17,0,1,48,60,2,100,no
org.apache.zookeeper.test.SaslAuthFailDesignatedClientTest.MyWatcher,5,0,1,20,11,1,0,no
org.apache.zookeeper.test.SaslAuthFailNotifyTest,14,0,2,49,56,2,87,no
org.apache.zookeeper.test.SaslAuthFailNotifyTest.MyWatcher,5,0,1,20,13,1,0,no
org.apache.zookeeper.test.SaslAuthFailTest,10,0,1,48,37,2,100,no
org.apache.zookeeper.test.SaslAuthMissingClientConfigTest,13,0,1,48,50,2,100,no
org.apache.zookeeper.test.SaslAuthMissingClientConfigTest.MyWatcher,5,0,1,20,11,1,0,no
org.apache.zookeeper.test.SaslAuthTest,20,0,4,51,92,2,100,no
org.apache.zookeeper.test.SaslAuthTest.MyWatcher,5,0,1,20,10,1,0,no
org.apache.zookeeper.test.SaslClientTest,4,0,3,17,26,1,33,no
org.apache.zookeeper.test.SessionInvalidationTest,15,0,1,48,46,2,0,no
org.apache.zookeeper.test.SessionTest,32,0,12,26,285,1,77,no
org.apache.zookeeper.test.SessionTest.CountdownWatcher,3,1,1,14,7,0,0,no
org.apache.zookeeper.test.SessionTest.DupWatcher,3,0,1,15,8,1,0,no
org.apache.zookeeper.test.SessionTest.MyWatcher,5,0,2,15,14,0,0,yes
org.apache.zookeeper.test.SledgeHammer,16,0,4,90,69,0,50,yes
org.apache.zookeeper.test.StandaloneTest,6,0,1,16,21,2,100,yes
org.apache.zookeeper.test.StaticHostProviderTest,11,0,9,23,91,1,88,yes
org.apache.zookeeper.test.StatTest,9,0,7,54,139,2,14,no
org.apache.zookeeper.test.SyncCallTest,17,0,5,52,58,2,53,yes
org.apache.zookeeper.test.system.BaseSysTest,23,1,24,37,223,1,90,yes
org.apache.zookeeper.test.system.DuplicateNameException,1,0,1,45,6,0,100,no
org.apache.zookeeper.test.system.GenerateLoad,40,0,7,20,576,0,83,no
org.apache.zookeeper.test.system.GenerateLoad.AcceptorThread,10,0,2,88,22,0,0,no
org.apache.zookeeper.test.system.GenerateLoad.GeneratorInstance,12,0,4,17,225,0,88,no
org.apache.zookeeper.test.system.GenerateLoad.GeneratorInstance.SenderThread,7,0,2,88,34,0,0,yes
org.apache.zookeeper.test.system.GenerateLoad.GeneratorInstance.ZooKeeperThread,17,0,7,93,108,0,80,yes
org.apache.zookeeper.test.system.GenerateLoad.ReporterThread,7,0,2,88,54,0,50,yes
org.apache.zookeeper.test.system.GenerateLoad.SlaveThread,14,0,4,90,50,0,0,no
org.apache.zookeeper.test.system.GenerateLoad.StatusWatcher,6,0,3,16,21,0,0,yes
org.apache.zookeeper.test.system.InstanceContainer,31,0,8,21,231,0,72,no
org.apache.zookeeper.test.system.InstanceContainer.MyDataCallback,7,0,2,15,24,0,0,no
org.apache.zookeeper.test.system.InstanceContainer.MyReporter,9,0,2,15,17,0,0,yes
org.apache.zookeeper.test.system.InstanceContainer.MyWatcher,5,0,2,15,13,0,0,no
org.apache.zookeeper.test.system.InstanceManager,28,0,13,26,292,0,69,no
org.apache.zookeeper.test.system.InstanceManager.Assigned,1,0,1,14,10,0,0,yes
org.apache.zookeeper.test.system.NoAssignmentException,0,0,0,44,3,0,0,no
org.apache.zookeeper.test.system.NoAvailableContainers,1,0,1,45,6,0,100,no
org.apache.zookeeper.test.system.QuorumPeerInstance,27,0,10,23,190,0,85,yes
org.apache.zookeeper.test.system.SimpleClient,12,0,9,22,77,0,69,yes
org.apache.zookeeper.test.system.SimpleSysTest,15,0,3,40,104,2,55,yes
org.apache.zookeeper.test.TestHammer,10,0,2,15,26,0,50,yes
org.apache.zookeeper.test.TruncateTest,31,0,6,20,161,1,66,yes
org.apache.zookeeper.test.WatchedEventTest,6,0,4,18,49,1,0,yes
org.apache.zookeeper.test.WatcherFuncTest,17,0,10,57,364,2,54,no
org.apache.zookeeper.test.WatcherFuncTest.SimpleWatcher,8,0,3,16,35,0,33,no
org.apache.zookeeper.test.WatcherTest,29,0,9,56,274,2,86,no
org.apache.zookeeper.test.WatcherTest.MyStatCallback,1,0,1,14,7,0,0,yes
org.apache.zookeeper.test.WatcherTest.MyWatcher,6,0,1,20,13,1,0,no
org.apache.zookeeper.test.ZkDatabaseCorruptionTest,20,0,5,19,98,1,60,no
org.apache.zookeeper.test.ZkDatabaseCorruptionTest.NoopStringCallback,2,0,1,14,5,0,0,no
org.apache.zookeeper.test.ZooKeeperQuotaTest,15,0,1,48,37,2,100,yes
org.apache.zookeeper.test.ZooKeeperTestClient,21,0,9,23,335,1,66,yes
org.apache.zookeeper.TestableZooKeeper,15,0,11,80,67,1,0,no
org.apache.zookeeper.Transaction,9,0,7,20,30,0,35,no
org.apache.zookeeper.util.FatJarMain,19,0,2,15,70,0,0,no
org.apache.zookeeper.util.FatJarMain.Cmd,1,0,1,14,10,0,0,no
org.apache.zookeeper.VerGenTest,8,0,4,18,35,1,37,no
org.apache.zookeeper.Version,3,0,7,20,41,0,0,no
org.apache.zookeeper.version.util.VerGen,14,0,4,17,124,0,75,no
org.apache.zookeeper.version.util.VerGen.Version,1,0,0,13,6,0,0,no
org.apache.zookeeper.WatchedEvent,4,0,7,20,34,0,28,no
org.apache.zookeeper.ZKTestCase,2,57,1,14,27,0,66,yes
org.apache.zookeeper.ZKUtil,11,0,3,16,45,0,33,no
org.apache.zookeeper.ZooDefs,1,0,0,13,46,0,0,yes
org.apache.zookeeper.ZooKeeper,55,3,56,69,835,0,75,yes
org.apache.zookeeper.ZooKeeper.ChildWatchRegistration,6,0,2,19,8,1,0,yes
org.apache.zookeeper.ZooKeeper.DataWatchRegistration,6,0,2,19,8,1,0,no
org.apache.zookeeper.ZooKeeper.ExistsWatchRegistration,8,0,3,20,12,1,0,no
org.apache.zookeeper.ZooKeeper.WatchRegistration,5,3,4,17,26,0,50,no
org.apache.zookeeper.ZooKeeper.ZKWatchManager,13,0,2,15,86,0,50,yes
org.apache.zookeeper.ZooKeeperMain,49,0,22,35,667,0,86,yes
org.apache.zookeeper.ZooKeeperMain.MyCommandOptions,13,0,8,21,73,0,67,yes
org.apache.zookeeper.ZooKeeperMain.MyWatcher,2,0,1,14,7,0,0,yes
org.apache.zookeeper.ZooKeeperTest,19,0,11,58,186,2,0,yes
