Name,CBO,NOC,WMC,RFC,SLOC,LCOM,DIT,change
com.logicaldoc.gui.common.client.data.RightsDS,1,0,1,14,29,0,1,yes
com.logicaldoc.gui.common.client.data.SavedSearchesDS,1,0,2,15,17,50,1,no
com.logicaldoc.gui.common.client.data.SessionsDS,2,0,1,14,18,0,1,no
com.logicaldoc.gui.common.client.data.ShareFileDS,1,0,1,14,19,0,1,no
com.logicaldoc.gui.common.client.data.StampsDS,1,0,1,14,15,0,1,no
com.logicaldoc.gui.common.client.data.StampUsersDS,0,0,1,14,18,0,1,no
com.logicaldoc.gui.common.client.data.SubscriptionsDS,2,0,1,14,25,0,1,no
com.logicaldoc.gui.common.client.data.TagsDS,2,0,1,14,13,0,1,no
com.logicaldoc.gui.common.client.data.TasksDS,1,0,1,14,26,0,1,no
com.logicaldoc.gui.common.client.data.TemplatesDS,2,0,1,14,15,0,1,yes
com.logicaldoc.gui.common.client.data.TenantsDS,0,0,1,14,23,0,1,no
com.logicaldoc.gui.common.client.data.UserHistoryDS,1,0,1,14,13,0,1,no
com.logicaldoc.gui.common.client.data.UsersDS,2,0,2,15,23,0,1,yes
com.logicaldoc.gui.common.client.data.VersionsDS,2,0,1,14,26,0,1,no
com.logicaldoc.gui.common.client.data.WorkflowHistoriesDS,2,0,1,14,24,0,1,yes
com.logicaldoc.gui.common.client.data.WorkflowsDS,0,0,1,14,14,0,1,no
com.logicaldoc.gui.common.client.data.WorkflowTasksDS,2,0,1,14,17,0,1,yes
com.logicaldoc.gui.common.client.data.WorkflowTriggersDS,2,0,1,14,20,0,1,no
com.logicaldoc.gui.common.client.Feature,4,0,5,18,105,98,0,yes
com.logicaldoc.gui.common.client.formatters.DateCellFormatter,4,0,2,15,12,0,0,no
com.logicaldoc.gui.common.client.formatters.DaysCellFormatter,5,0,1,14,15,0,0,no
com.logicaldoc.gui.common.client.formatters.FileSizeCellFormatter,3,0,3,16,17,33,0,no
com.logicaldoc.gui.common.client.formatters.I18NCellFormatter,3,0,1,14,8,0,0,no
com.logicaldoc.gui.common.client.i18n.I18N,9,0,23,36,134,85,0,yes
com.logicaldoc.gui.common.client.InvalidSessionException,1,0,2,48,9,100,1,no
com.logicaldoc.gui.common.client.log.EventPanel,5,0,11,24,101,79,1,no
com.logicaldoc.gui.common.client.log.EventsWindow,3,0,3,16,60,50,1,no
com.logicaldoc.gui.common.client.log.Log,9,0,7,20,53,0,0,no
com.logicaldoc.gui.common.client.Menu,4,0,2,15,46,97,0,yes
com.logicaldoc.gui.common.client.ServerException,1,1,2,46,8,100,0,no
com.logicaldoc.gui.common.client.Session,20,0,27,40,187,90,0,yes
com.logicaldoc.gui.common.client.util.ItemFactory,37,0,73,86,864,0,0,yes
com.logicaldoc.gui.common.client.util.LD,4,0,6,19,170,0,0,no
com.logicaldoc.gui.common.client.util.RequestInfo,3,0,19,32,83,88,0,no
com.logicaldoc.gui.common.client.util.Util,19,0,59,72,533,97,0,yes
com.logicaldoc.gui.common.client.util.WindowUtils,5,0,20,33,68,0,0,no
com.logicaldoc.gui.common.client.validators.EmailsValidator,1,0,1,14,7,0,1,no
com.logicaldoc.gui.common.client.validators.EmailValidator,1,0,1,14,7,0,1,no
com.logicaldoc.gui.common.client.validators.SimpleTextValidator,1,0,1,14,6,0,1,no
com.logicaldoc.gui.common.client.widgets.ContactingServer,2,0,2,15,33,50,1,yes
com.logicaldoc.gui.common.client.widgets.FeatureDisabled,4,0,2,15,20,0,1,no
com.logicaldoc.gui.common.client.widgets.FolderTree,4,0,2,15,23,0,1,no
com.logicaldoc.gui.common.client.widgets.HTMLPanel,1,0,1,14,8,0,1,no
com.logicaldoc.gui.common.client.widgets.ImageLightbox,5,0,1,14,20,0,1,no
com.logicaldoc.gui.common.client.widgets.IncomingMessage,3,0,3,16,50,50,1,no
com.logicaldoc.gui.common.client.widgets.InfoPanel,1,0,3,16,24,50,1,no
com.logicaldoc.gui.common.client.widgets.MessageLabel,1,0,2,15,23,0,1,yes
com.logicaldoc.gui.common.client.widgets.PreviewPanel,8,0,7,20,88,61,1,no
com.logicaldoc.gui.common.client.widgets.PreviewPopup,8,0,1,14,31,0,1,yes
com.logicaldoc.gui.common.client.widgets.PreviewTile,4,0,2,15,54,25,1,yes
com.logicaldoc.gui.common.client.widgets.SessionTimeout,1,0,2,15,31,50,1,no
com.logicaldoc.gui.common.client.widgets.UserSearchDialog,8,0,4,17,93,65,1,yes
com.logicaldoc.gui.common.client.widgets.UserSelector,3,0,1,14,33,0,1,no
com.logicaldoc.gui.frontend.client.administration.AdminMenu,9,0,2,15,47,50,1,no
com.logicaldoc.gui.frontend.client.administration.AdminPanel,2,0,5,18,34,60,1,no
com.logicaldoc.gui.frontend.client.annnotation.AnnotationEditor,10,0,5,18,148,67,1,no
com.logicaldoc.gui.frontend.client.annnotation.AnnotationsWindow,18,0,14,27,269,86,1,no
com.logicaldoc.gui.frontend.client.calendar.CalendarEventDialog,20,0,7,20,512,71,1,no
com.logicaldoc.gui.frontend.client.calendar.DocumentCalendar,8,0,1,14,85,100,1,yes
com.logicaldoc.gui.frontend.client.calendar.UserCalendarPanel,6,0,5,18,58,72,1,no
com.logicaldoc.gui.frontend.client.clipboard.Clipboard,5,0,9,59,61,87,0,no
com.logicaldoc.gui.frontend.client.clipboard.ClipboardWindow,4,0,4,17,61,62,1,no
com.logicaldoc.gui.frontend.client.dashboard.DashboardPanel,8,0,11,24,84,79,1,no
com.logicaldoc.gui.frontend.client.dashboard.dashlet.Dashlet,13,4,5,18,77,80,1,no
com.logicaldoc.gui.frontend.client.dashboard.dashlet.DashletSelector,2,0,1,14,47,0,1,no
com.logicaldoc.gui.frontend.client.dashboard.dashlet.HistoryDashlet,10,0,3,21,152,44,2,no
com.logicaldoc.gui.frontend.client.dashboard.dashlet.LastNotesDashlet,10,0,3,21,83,50,2,no
com.logicaldoc.gui.frontend.client.dashboard.dashlet.StatusDashlet,9,0,4,22,147,50,2,no
com.logicaldoc.gui.frontend.client.dashboard.dashlet.TagCloudDashlet,6,0,3,21,53,66,2,no
com.logicaldoc.gui.frontend.client.dashboard.MessageDialog,7,0,3,16,190,75,1,no
com.logicaldoc.gui.frontend.client.dashboard.MessagesPanel,8,0,3,16,170,66,1,no
com.logicaldoc.gui.frontend.client.dashboard.MostUsedTagsPortlet,7,0,2,15,67,66,1,no
com.logicaldoc.gui.frontend.client.dashboard.TagCloud,6,0,3,16,41,77,1,no
com.logicaldoc.gui.frontend.client.dashboard.TagsDashboard,3,0,2,15,35,50,1,no
com.logicaldoc.gui.frontend.client.dashboard.TagsPortlet,5,0,2,15,28,50,1,no
com.logicaldoc.gui.frontend.client.dashboard.UserDashboard,8,0,4,17,94,66,1,no
com.logicaldoc.gui.frontend.client.document.AliasesPanel,5,0,2,20,43,25,2,no
com.logicaldoc.gui.frontend.client.document.BookmarkDialog,6,0,1,14,64,33,1,no
com.logicaldoc.gui.frontend.client.document.BookmarksPanel,10,0,6,19,177,79,1,no
com.logicaldoc.gui.frontend.client.document.ContentDiff,3,0,1,14,17,0,1,no
com.logicaldoc.gui.frontend.client.document.DocumentCalendarPanel,7,0,3,21,36,50,2,no
com.logicaldoc.gui.frontend.client.document.DocumentCheckin,6,0,4,17,99,54,1,yes
com.logicaldoc.gui.frontend.client.document.DocumentDetailsPanel,27,0,11,24,415,81,1,yes
com.logicaldoc.gui.frontend.client.document.DocumentDetailTab,6,12,5,18,34,68,1,no
com.logicaldoc.gui.frontend.client.document.DocumentsListPanel,14,0,6,19,108,72,1,no
com.logicaldoc.gui.frontend.client.document.DocumentsMenu,10,0,4,17,72,75,1,yes
com.logicaldoc.gui.frontend.client.document.DocumentsPanel,24,0,26,39,221,88,1,yes
com.logicaldoc.gui.frontend.client.document.DocumentSubscriptionsPanel,9,0,4,22,165,58,2,no
com.logicaldoc.gui.frontend.client.document.DocumentsUploader,12,0,6,19,135,74,1,yes
com.logicaldoc.gui.frontend.client.document.DocumentToolbar,21,0,5,18,518,65,1,yes
com.logicaldoc.gui.frontend.client.document.DownloadTicketDialog,11,0,3,16,97,41,1,no
com.logicaldoc.gui.frontend.client.document.EmailDialog,10,0,3,16,264,66,1,yes
com.logicaldoc.gui.frontend.client.document.ExtendedPropertiesPanel,20,0,6,24,266,70,2,yes
com.logicaldoc.gui.frontend.client.document.form.AddForm,12,0,2,15,71,25,1,no
com.logicaldoc.gui.frontend.client.document.form.FillForm,16,0,2,15,163,16,1,yes
com.logicaldoc.gui.frontend.client.document.grid.ContextMenu,22,0,1,14,634,100,1,yes
com.logicaldoc.gui.frontend.client.document.grid.Cursor,6,0,12,25,88,68,1,no
com.logicaldoc.gui.frontend.client.document.grid.DocumentsListGrid,24,0,27,40,589,98,1,yes
com.logicaldoc.gui.frontend.client.document.grid.DocumentsTileGrid,9,0,25,38,227,96,1,yes
com.logicaldoc.gui.frontend.client.document.grid.GridUtil,10,0,5,18,175,0,0,yes
com.logicaldoc.gui.frontend.client.document.HistoryPanel,5,0,2,20,46,25,2,yes
com.logicaldoc.gui.frontend.client.document.LinksPanel,12,0,4,22,151,66,2,no
com.logicaldoc.gui.frontend.client.document.MetadataDiff,14,0,2,15,146,0,1,yes
com.logicaldoc.gui.frontend.client.document.MetadataDiff.DiffRecord,1,0,5,18,24,0,1,no
com.logicaldoc.gui.frontend.client.document.NotesPanel,17,0,5,23,198,76,2,no
com.logicaldoc.gui.frontend.client.document.PublishingPanel,6,0,3,21,87,50,2,no
com.logicaldoc.gui.frontend.client.document.RatingDialog,12,0,1,14,123,19,1,no
com.logicaldoc.gui.frontend.client.document.SendToArchiveDialog,7,0,2,15,59,25,1,no
com.logicaldoc.gui.frontend.client.document.SignatureViewer,7,0,1,14,33,0,1,yes
com.logicaldoc.gui.frontend.client.document.StampDialog,7,0,2,15,54,16,1,no
com.logicaldoc.gui.frontend.client.document.StandardPropertiesPanel,22,0,4,22,207,65,2,yes
com.logicaldoc.gui.frontend.client.document.TrashPanel,11,0,6,19,171,79,1,no
com.logicaldoc.gui.frontend.client.document.UploadSignedDocument,11,0,4,17,128,65,1,no
com.logicaldoc.gui.frontend.client.document.VersionsPanel,14,0,5,23,177,73,2,yes
com.logicaldoc.gui.frontend.client.document.WorkflowDialog,5,0,2,15,46,16,1,yes
com.logicaldoc.gui.frontend.client.dropbox.DropboxAuthorizationWizard,10,0,2,15,69,37,1,no
com.logicaldoc.gui.frontend.client.dropbox.DropboxDialog,12,0,3,16,109,55,1,no
com.logicaldoc.gui.frontend.client.dropbox.DropboxTree,4,0,2,15,37,0,1,no
com.logicaldoc.gui.frontend.client.folder.AliasesPanel,5,0,2,18,38,25,2,no
com.logicaldoc.gui.frontend.client.folder.ApplyTemplateDialog,9,0,1,14,57,100,1,no
com.logicaldoc.gui.frontend.client.folder.CopyDialog,5,0,1,14,89,0,1,no
com.logicaldoc.gui.frontend.client.folder.CreateAliasDialog,2,0,1,14,37,0,1,no
com.logicaldoc.gui.frontend.client.folder.CreateDialog,9,0,2,15,84,25,1,yes
com.logicaldoc.gui.frontend.client.folder.ExtendedPropertiesPanel,20,0,6,22,289,70,2,yes
com.logicaldoc.gui.frontend.client.folder.FolderDetailsPanel,21,0,7,20,282,73,1,no
com.logicaldoc.gui.frontend.client.folder.FolderDetailTab,1,7,3,16,15,33,1,no
com.logicaldoc.gui.frontend.client.folder.FolderNavigator,29,0,29,42,817,90,1,yes
com.logicaldoc.gui.frontend.client.folder.FolderQuotaPanel,9,0,3,19,58,44,2,no
com.logicaldoc.gui.frontend.client.folder.FolderSearchDialog,8,0,4,17,82,65,1,yes
com.logicaldoc.gui.frontend.client.folder.FolderSearchForm,12,2,3,16,93,50,1,yes
com.logicaldoc.gui.frontend.client.folder.FolderSelector,9,0,7,20,95,76,1,no
com.logicaldoc.gui.frontend.client.folder.FolderSubscriptionsPanel,9,0,4,20,182,58,2,no
com.logicaldoc.gui.frontend.client.folder.HistoryPanel,5,0,2,18,31,25,2,yes
com.logicaldoc.gui.frontend.client.folder.InheritRightsDialog,6,0,1,14,60,100,1,no
com.logicaldoc.gui.frontend.client.folder.MoveDialog,2,0,1,14,51,0,1,no
com.logicaldoc.gui.frontend.client.folder.PropertiesPanel,9,0,3,19,88,50,2,yes
com.logicaldoc.gui.frontend.client.folder.RestoreDialog,5,0,1,14,53,50,1,no
com.logicaldoc.gui.frontend.client.folder.SecurityPanel,15,0,7,23,313,74,2,yes
com.logicaldoc.gui.frontend.client.Frontend,16,0,12,25,93,89,0,yes
com.logicaldoc.gui.frontend.client.gdrive.GDriveCheckin,9,0,2,15,57,33,1,no
com.logicaldoc.gui.frontend.client.gdrive.GDriveCreate,9,0,2,15,78,33,1,no
com.logicaldoc.gui.frontend.client.gdrive.GDriveEditor,11,0,2,15,161,50,1,no
com.logicaldoc.gui.frontend.client.gdrive.GDriveImport,9,0,1,14,134,66,1,no
com.logicaldoc.gui.frontend.client.gdrive.GDriveSettings,5,0,2,15,58,0,1,no
com.logicaldoc.gui.frontend.client.impex.accounts.AccountAdvancedProperties,11,0,3,19,76,33,2,no
com.logicaldoc.gui.frontend.client.impex.accounts.AccountDetailsPanel,10,0,7,20,163,70,1,no
com.logicaldoc.gui.frontend.client.impex.accounts.AccountDetailsTab,1,3,3,16,16,33,1,no
com.logicaldoc.gui.frontend.client.impex.accounts.AccountFiltersPanel,12,0,4,20,192,50,2,no
com.logicaldoc.gui.frontend.client.impex.accounts.AccountsPanel,11,0,6,19,250,71,1,no
com.logicaldoc.gui.frontend.client.impex.accounts.AccountStandardProperties,8,0,3,19,88,22,2,no
com.logicaldoc.gui.frontend.client.impex.archives.ArchiveDetailsPanel,4,0,2,15,38,16,1,no
com.logicaldoc.gui.frontend.client.impex.archives.ArchiveDialog,8,0,1,14,65,33,1,no
com.logicaldoc.gui.frontend.client.impex.archives.ExportArchivesList,17,0,11,24,254,82,1,no
com.logicaldoc.gui.frontend.client.impex.archives.ExportArchivesPanel,6,0,1,14,21,0,1,no
com.logicaldoc.gui.frontend.client.impex.archives.ImportArchivesList,11,0,6,19,163,66,1,no
com.logicaldoc.gui.frontend.client.impex.archives.ImportArchivesPanel,3,0,2,15,21,33,1,no
com.logicaldoc.gui.frontend.client.impex.archives.ImportDetailsPanel,8,0,6,19,114,66,1,no
com.logicaldoc.gui.frontend.client.impex.archives.ImportFoldersList,9,0,4,17,129,65,1,no
com.logicaldoc.gui.frontend.client.impex.archives.ImportSettingsPanel,3,0,2,15,34,16,1,no
com.logicaldoc.gui.frontend.client.impex.archives.IncrementalArchivesList,13,0,7,20,181,71,1,no
com.logicaldoc.gui.frontend.client.impex.archives.IncrementalDetailsPanel,10,0,7,20,129,69,1,no
com.logicaldoc.gui.frontend.client.impex.archives.IncrementalSettingsPanel,11,0,2,15,57,28,1,no
com.logicaldoc.gui.frontend.client.impex.archives.VersionsPanel,12,0,4,17,139,70,1,no
com.logicaldoc.gui.frontend.client.impex.folders.ImportFolderAdvancedProperties,12,0,3,19,113,33,2,no
com.logicaldoc.gui.frontend.client.impex.folders.ImportFolderDetailsPanel,9,0,7,20,147,69,1,no
com.logicaldoc.gui.frontend.client.impex.folders.ImportFolderDetailsTab,1,2,3,16,15,33,1,no
com.logicaldoc.gui.frontend.client.impex.folders.ImportFoldersPanel,13,0,6,19,278,71,1,no
com.logicaldoc.gui.frontend.client.impex.folders.ImportFolderStandardProperties,7,0,3,19,73,22,2,no
com.logicaldoc.gui.frontend.client.impex.ImpexMenu,2,0,1,14,70,0,1,no
com.logicaldoc.gui.frontend.client.menu.AboutDialog,5,0,1,14,75,0,1,no
com.logicaldoc.gui.frontend.client.menu.MainMenu,37,0,17,30,702,97,1,yes
com.logicaldoc.gui.frontend.client.menu.Registration,6,0,2,15,64,75,1,no
com.logicaldoc.gui.frontend.client.menu.SearchBox,6,1,2,15,45,0,1,no
com.logicaldoc.gui.frontend.client.metadata.BarcodePatternsPanel,10,0,5,18,165,60,1,no
com.logicaldoc.gui.frontend.client.metadata.BarcodesEnginePanel,14,0,6,19,295,81,1,no
com.logicaldoc.gui.frontend.client.metadata.CustomIdPanel,12,0,7,20,268,76,1,no
com.logicaldoc.gui.frontend.client.metadata.FolderTemplatesPanel,5,0,4,17,124,50,1,no
com.logicaldoc.gui.frontend.client.metadata.form.FormCreate,11,0,2,15,65,37,1,no
com.logicaldoc.gui.frontend.client.metadata.form.FormDetailsPanel,10,0,6,19,147,70,1,no
com.logicaldoc.gui.frontend.client.metadata.form.FormEditor,6,0,2,15,48,37,1,no
com.logicaldoc.gui.frontend.client.metadata.form.FormsPanel,12,0,7,20,181,76,1,no
com.logicaldoc.gui.frontend.client.metadata.MetadataMenu,8,0,1,14,172,100,1,no
com.logicaldoc.gui.frontend.client.metadata.Options,10,0,8,21,216,56,1,no
com.logicaldoc.gui.frontend.client.metadata.OptionsUploader,6,0,2,15,71,28,1,no
com.logicaldoc.gui.frontend.client.metadata.RetentionPoliciesPanel,12,0,6,19,269,71,1,no
com.logicaldoc.gui.frontend.client.metadata.RetentionPolicyDetailsPanel,9,0,6,19,147,69,1,no
com.logicaldoc.gui.frontend.client.metadata.stamp.StampDetailsPanel,14,0,8,21,248,76,1,yes
com.logicaldoc.gui.frontend.client.metadata.stamp.StampsPanel,11,0,6,19,229,71,1,yes
com.logicaldoc.gui.frontend.client.metadata.stamp.StampUploader,7,0,2,15,86,43,1,no
com.logicaldoc.gui.frontend.client.metadata.stamp.StampUsersPanel,8,0,3,16,132,58,1,no
com.logicaldoc.gui.frontend.client.metadata.TagsPanel,7,0,1,14,23,0,1,no
com.logicaldoc.gui.frontend.client.metadata.TagsPreset,9,0,3,16,104,83,1,no
com.logicaldoc.gui.frontend.client.metadata.TagsSettingsPanel,7,0,1,14,78,50,1,no
com.logicaldoc.gui.frontend.client.metadata.template.AddTemplateAttributeDialog,7,0,2,15,140,50,1,yes
com.logicaldoc.gui.frontend.client.metadata.template.AttributeSetDetailsPanel,8,0,8,21,129,71,1,no
com.logicaldoc.gui.frontend.client.metadata.template.AttributeSetPropertiesPanel,12,0,12,25,385,73,1,yes
com.logicaldoc.gui.frontend.client.metadata.template.AttributeSetsPanel,11,0,7,20,180,75,1,no
com.logicaldoc.gui.frontend.client.metadata.template.TemplateDetailsPanel,8,0,8,21,129,71,1,no
com.logicaldoc.gui.frontend.client.metadata.template.TemplatePropertiesPanel,11,0,11,24,239,74,1,yes
com.logicaldoc.gui.frontend.client.metadata.template.TemplatesAndAttributesPanel,3,0,1,14,14,0,1,no
com.logicaldoc.gui.frontend.client.metadata.template.TemplatesPanel,10,0,7,20,180,75,1,yes
com.logicaldoc.gui.frontend.client.panels.MainPanel,29,0,15,28,176,75,1,no
com.logicaldoc.gui.frontend.client.panels.StatusBar,2,0,1,14,12,0,1,no
com.logicaldoc.gui.frontend.client.panels.StatusBarIcons,11,0,5,18,119,60,1,no
com.logicaldoc.gui.frontend.client.panels.TopPanel,3,0,1,14,21,0,1,no
com.logicaldoc.gui.frontend.client.personal.ChangePassword,7,0,1,14,85,25,1,no
com.logicaldoc.gui.frontend.client.personal.contacts.ContactDetails,7,0,1,14,65,100,1,no
com.logicaldoc.gui.frontend.client.personal.contacts.Contacts,9,0,6,19,210,70,1,no
com.logicaldoc.gui.frontend.client.personal.contacts.ContactsImportPreview,8,0,2,15,118,50,1,no
com.logicaldoc.gui.frontend.client.personal.contacts.ContactsImportSettings,13,0,12,25,152,45,1,no
com.logicaldoc.gui.frontend.client.personal.contacts.ContactsUploader,2,0,2,15,56,30,1,no
com.logicaldoc.gui.frontend.client.personal.MyPrivateKey,10,0,4,17,182,50,1,no
com.logicaldoc.gui.frontend.client.personal.MySignature,10,0,4,17,195,55,1,no
com.logicaldoc.gui.frontend.client.personal.Profile,8,0,1,14,128,50,1,yes
com.logicaldoc.gui.frontend.client.reports.ArchivedDocsPanel,15,0,4,17,271,65,1,no
com.logicaldoc.gui.frontend.client.reports.CalendarReport,14,0,2,15,249,35,1,no
com.logicaldoc.gui.frontend.client.reports.custom.ReportDetailsPanel,8,0,7,20,145,71,1,no
com.logicaldoc.gui.frontend.client.reports.custom.ReportDetailsTab,1,1,3,16,15,33,1,no
com.logicaldoc.gui.frontend.client.reports.custom.ReportParametersForm,14,0,4,17,166,55,1,no
com.logicaldoc.gui.frontend.client.reports.custom.ReportsPanel,19,0,9,22,347,80,1,no
com.logicaldoc.gui.frontend.client.reports.custom.ReportStandardProperties,13,0,3,19,84,26,2,no
com.logicaldoc.gui.frontend.client.reports.custom.ReportUploader,10,0,3,16,134,53,1,no
com.logicaldoc.gui.frontend.client.reports.DeletedDocsPanel,15,0,4,17,190,65,1,no
com.logicaldoc.gui.frontend.client.reports.DuplicatesPanel,15,0,4,17,275,65,1,no
com.logicaldoc.gui.frontend.client.reports.LastChangesPanel,16,0,3,16,220,57,1,no
com.logicaldoc.gui.frontend.client.reports.LockedDocsPanel,12,0,3,16,243,66,1,no
com.logicaldoc.gui.frontend.client.reports.ReportsMenu,3,0,1,14,103,0,1,no
com.logicaldoc.gui.frontend.client.search.DocumentFieldsDS,5,0,1,14,91,0,1,no
com.logicaldoc.gui.frontend.client.search.FoldersForm,3,0,2,18,9,0,2,no
com.logicaldoc.gui.frontend.client.search.FulltextForm,20,0,5,18,212,68,1,yes
com.logicaldoc.gui.frontend.client.search.HitsListPanel,24,0,13,26,314,78,1,yes
com.logicaldoc.gui.frontend.client.search.ParametricForm,30,0,6,19,260,68,1,yes
com.logicaldoc.gui.frontend.client.search.RowCriteria,10,0,9,22,168,77,1,yes
com.logicaldoc.gui.frontend.client.search.SaveDialog,6,0,1,14,61,100,1,no
com.logicaldoc.gui.frontend.client.search.SavedSearchesPanel,8,0,4,17,108,75,1,no
com.logicaldoc.gui.frontend.client.search.Search,10,0,14,27,78,88,0,no
com.logicaldoc.gui.frontend.client.search.SearchMenu,8,0,6,19,65,83,1,no
com.logicaldoc.gui.frontend.client.search.SearchPanel,17,0,12,25,124,85,1,yes
com.logicaldoc.gui.frontend.client.search.TagsForm,19,0,7,20,197,79,1,no
com.logicaldoc.gui.frontend.client.security.AntivirusSettingsPanel,9,0,1,14,72,100,1,no
com.logicaldoc.gui.frontend.client.security.FiltersPanel,9,0,5,18,87,50,1,no
com.logicaldoc.gui.frontend.client.security.GroupDetailsPanel,9,0,8,21,142,73,1,no
com.logicaldoc.gui.frontend.client.security.GroupPropertiesPanel,7,0,3,16,64,33,1,yes
com.logicaldoc.gui.frontend.client.security.GroupsPanel,11,0,4,17,140,67,1,yes
com.logicaldoc.gui.frontend.client.security.GroupUsersPanel,8,0,2,15,138,50,1,no
com.logicaldoc.gui.frontend.client.security.LdapBrowser,12,0,4,17,132,62,1,no
com.logicaldoc.gui.frontend.client.security.LdapImportDialog,6,0,1,14,55,33,1,no
com.logicaldoc.gui.frontend.client.security.LdapPanel,9,0,1,14,196,19,1,no
com.logicaldoc.gui.frontend.client.security.MenuRightsPanel,10,0,5,18,157,68,1,no
com.logicaldoc.gui.frontend.client.security.MenusPanel,12,0,3,16,84,61,1,no
com.logicaldoc.gui.frontend.client.security.SecurityMenu,12,0,1,14,102,100,1,no
com.logicaldoc.gui.frontend.client.security.SecuritySettingsPanel,13,0,2,15,166,42,1,yes
com.logicaldoc.gui.frontend.client.security.SetPassword,9,0,1,14,76,25,1,no
com.logicaldoc.gui.frontend.client.security.UserDetailsPanel,16,0,8,21,224,72,1,no
com.logicaldoc.gui.frontend.client.security.UserHistoryPanel,4,0,2,15,27,25,1,no
com.logicaldoc.gui.frontend.client.security.UserPropertiesPanel,15,0,4,17,178,42,1,no
com.logicaldoc.gui.frontend.client.security.UserQuotaPanel,7,0,3,16,55,33,1,no
com.logicaldoc.gui.frontend.client.security.UsersPanel,15,0,4,17,200,67,1,yes
com.logicaldoc.gui.frontend.client.settings.EmailPanel,10,0,1,14,123,25,1,no
com.logicaldoc.gui.frontend.client.settings.ExternalAppsPanel,10,0,2,15,314,50,1,no
com.logicaldoc.gui.frontend.client.settings.GUISettingsPanel,11,0,1,14,185,33,1,yes
com.logicaldoc.gui.frontend.client.settings.MessageTemplatesPanel,8,0,5,18,155,46,1,yes
com.logicaldoc.gui.frontend.client.settings.OCRSettingsPanel,9,0,2,15,159,33,1,no
com.logicaldoc.gui.frontend.client.settings.ParametersSettingsPanel,8,0,1,14,58,33,1,no
com.logicaldoc.gui.frontend.client.settings.RepositoriesPanel,11,0,1,14,88,14,1,yes
com.logicaldoc.gui.frontend.client.settings.SearchIndexCheckStatus,2,0,1,14,26,0,1,no
com.logicaldoc.gui.frontend.client.settings.SearchIndexingPanel,18,0,8,21,591,84,1,yes
com.logicaldoc.gui.frontend.client.settings.SettingsMenu,9,0,1,14,161,100,1,yes
com.logicaldoc.gui.frontend.client.settings.StoragesPanel,15,0,3,16,163,64,1,yes
com.logicaldoc.gui.frontend.client.sharefile.ShareFileDialog,12,0,3,16,109,55,1,no
com.logicaldoc.gui.frontend.client.sharefile.ShareFileSettings,7,0,2,15,60,33,1,no
com.logicaldoc.gui.frontend.client.sharefile.ShareFileTree,4,0,2,15,37,0,1,no
com.logicaldoc.gui.frontend.client.subscription.PersonalSubscriptions,10,0,3,16,168,66,1,no
com.logicaldoc.gui.frontend.client.subscription.SubscriptionDialog,9,0,2,15,208,100,1,no
com.logicaldoc.gui.frontend.client.system.ChannelsPanel,2,0,2,15,43,25,1,no
com.logicaldoc.gui.frontend.client.system.ClusteringPanel,10,0,1,14,74,33,1,no
com.logicaldoc.gui.frontend.client.system.GeneralPanel,5,0,1,14,21,0,1,no
com.logicaldoc.gui.frontend.client.system.LogPanel,2,0,1,14,37,0,1,yes
com.logicaldoc.gui.frontend.client.system.PluginsPanel,4,0,1,14,38,0,1,no
com.logicaldoc.gui.frontend.client.system.ProductNewsPanel,7,0,3,16,216,55,1,no
com.logicaldoc.gui.frontend.client.system.ProgressCanvas,1,0,2,15,30,50,1,no
com.logicaldoc.gui.frontend.client.system.ScopedPropertiesPanel,6,0,3,16,132,55,1,no
com.logicaldoc.gui.frontend.client.system.SessionsPanel,7,0,3,16,131,66,1,yes
com.logicaldoc.gui.frontend.client.system.StatsPanel,4,0,1,14,22,0,1,no
com.logicaldoc.gui.frontend.client.system.StatsPie,10,0,2,15,123,0,1,yes
com.logicaldoc.gui.frontend.client.system.SystemMenu,10,0,2,15,184,100,1,yes
com.logicaldoc.gui.frontend.client.system.UpdatePanel,10,0,4,17,187,70,1,no
com.logicaldoc.gui.frontend.client.tenant.SetAdminPassword,8,0,1,14,66,33,1,no
com.logicaldoc.gui.frontend.client.tenant.TenantDetailsPanel,9,0,7,20,158,68,1,no
com.logicaldoc.gui.frontend.client.tenant.TenantPropertiesPanel,11,0,3,16,114,38,1,no
com.logicaldoc.gui.frontend.client.tenant.TenantQuotaPanel,9,0,3,16,86,33,1,no
com.logicaldoc.gui.frontend.client.tenant.TenantsPanel,14,0,5,18,189,71,1,no
com.logicaldoc.gui.frontend.client.webcontent.WebcontentCreate,10,0,2,15,72,33,1,no
com.logicaldoc.gui.frontend.client.webcontent.WebcontentEditor,6,0,3,16,68,41,1,no
com.logicaldoc.gui.frontend.client.workflow.DrawingPanel,12,0,5,18,70,46,1,no
com.logicaldoc.gui.frontend.client.workflow.PrimitivesToolstrip,10,0,3,16,69,47,1,no
com.logicaldoc.gui.frontend.client.workflow.StateWidget,12,0,23,36,203,79,1,no
com.logicaldoc.gui.frontend.client.workflow.StatusDialog,7,0,1,14,41,25,1,no
com.logicaldoc.gui.frontend.client.workflow.TaskDialog,12,0,2,15,255,40,1,yes
com.logicaldoc.gui.frontend.client.workflow.TransitionDialog,8,0,1,14,64,0,1,yes
com.logicaldoc.gui.frontend.client.workflow.WorkflowDashboard,5,0,3,16,70,69,1,yes
